index,trade_date,volume,price,volatility,spx_beta,market_cap,avg_market_size,primary_route,industry_group,med_spread_1,med_spread_2,med_spread_3,med_spread_4
0,2018-06-04,2376738.0,78.98,21.9328,1.0774409368,65152.26,537.448752,NASDAQ,,0.067540875,0.0480045,0.0259575555556,0.0142991111111
1,2018-06-04,129235.0,10.43,58.2464,0.957305252445,254.97,224.78223,NYSE,Healthcare-Services,0.116335875,0.0639825,0.039468,0.0229742222222
2,2018-06-04,16315.0,58.01,14.4128,0.392720734876,262.5,1113.6087165,ARCA,,0.3230065,0.203766125,0.133452555556,0.127324111111
3,2018-06-04,3879649.0,44.0,33.44,1.28138545388,20598.72,495.2123035,NASDAQ,Airlines,0.033451,0.019761125,0.0107955,0.01
4,2018-06-04,645.0,67.55,89.5808,-0.317512514867,108.87,143.1843225,AMEX,Diversified Finan Serv,5.324649,6.698719,4.89950933333,5.21886911111
5,2018-06-04,2158.0,2.9,104.544,0.103251552712,58.77,464.4608065,NASDAQ,Insurance,,,0.1784045,
6,2018-06-04,402362.0,39.91,29.696,0.970657909662,2807.46,208.685977,NYSE,Commercial Services,0.198591375,0.08175475,0.0248638888889,0.0103686666667
7,2018-06-04,447053.0,45.02,60.7744,1.09018128996,881.45,253.114131,NASDAQ,Electronics,0.1308925,0.08689175,0.0554033333333,0.0279041111111
8,2018-06-04,257981.0,31.05,30.1376,0.592485628041,1625.85,487.6033535,NASDAQ,Building Materials,0.2335205,0.10255475,0.0522287777778,0.05
9,2018-06-04,15325587.0,190.24,16.0448,1.03191499024,935055.85,383.537938,NASDAQ,Computers,0.023552625,0.0173435,0.0111514444444,0.0102995555556
10,2018-06-04,1114175.0,128.34,34.56,1.06362387557,9501.18,231.1871265,NYSE,Retail,0.300642125,0.2095985,0.094226375,0.0300763333333
11,2018-06-04,160421.0,36.46,18.1824,0.214154847138,1721.04,230.6304025,NYSE,REITS,0.138522,0.06719775,0.0187694444444,0.01
12,2018-06-04,1953172.0,47.64,32.3392,0.900183888865,8882.76,245.3562635,NYSE,Mining,0.072443,0.03696825,0.0210638888889,0.0115773333333
13,2018-06-04,96567.0,0.715,47.0592,0.286167108195,73.07,1425.225192,AMEX,Mining,0.008944625,0.00665025,0.00536733333333,0.00743888888889
14,2018-06-04,170109.0,3.05,56.0384,0.635894592408,567.92,9106.940407,NYSE,Oil&Gas,0.061871375,0.05,0.05,0.05
15,2018-06-04,115013.0,69.3,29.5424,0.873837929882,1771.43,224.2188305,NASDAQ,Transportation,0.362445875,0.16778975,0.108188777778,0.0904553333333
16,2018-06-04,583007.0,76.87,10.752,0.805423301541,4812.06,670.5133775,NASDAQ,,0.045372125,0.027172375,0.0210452222222,0.0156066666667
17,2018-06-04,1059425.0,65.3,37.5296,0.710266046382,3796.16,260.181909,NASDAQ,Miscellaneous Manufactur,0.210428875,0.117892,0.0513737777778,0.0175723333333
18,2018-06-04,1201.0,2.17,83.0208,0.492146133841,21.66,374.844335,NASDAQ,Agriculture,,,0.0802658,
19,2018-06-04,403940.0,82.74,25.6768,0.856893019354,1892.35,541.885029,NASDAQ,Healthcare-Products,0.12799975,0.041862875,0.0252163333333,0.0260661111111
20,2018-06-04,1777035.0,23.23,12.3072,0.715552788913,50366.08,3483.843252,NYSE,Machinery-Constr&Mining,0.01,0.01,0.01,0.01
21,2018-06-04,10868520.0,98.05,24.7168,1.13624860192,155593.53,290.7881085,NYSE,Pharmaceuticals,0.057200375,0.036448125,0.0199241111111,0.0138336666667
22,2018-06-04,174226.0,56.35,20.5696,0.779326567663,2308.72,311.9106635,NASDAQ,Banks,0.25289375,0.126931375,0.0852053333333,0.0500367777778
23,2018-06-04,110088.0,10.12,58.8608,0.812863232568,476.83,285.3887075,NASDAQ,Commercial Services,0.064347375,0.031635625,0.0255405555556,0.0156867777778
24,2018-06-04,963905.0,83.34,27.7184,0.999457999273,18318.47,207.350965,NYSE,Pharmaceuticals,0.211224375,0.1110505,0.0435646666667,0.0186874444444
25,2018-06-04,78494.0,6.83,45.184,0.23551649525,93.48,646.921212,NASDAQ,Investment Companies,0.1816906,0.07574,0.0398295555556,0.03854675
26,2018-06-04,779861.0,17.5,77.6768,1.80609712855,827.84,955.987465,NASDAQ,Biotechnology,0.10090425,0.084851125,0.0541436666667,0.0543912222222
27,2018-06-04,22694336.0,5.27,22.9696,0.634388797408,82855.72,116606.439504,NYSE,Beverages,0.01,0.01,0.01,0.01
28,2018-06-04,139234.0,70.2,29.7664,1.02883152224,1448.33,221.120024,NYSE,Retail,0.433924125,0.21654075,0.108449111111,0.0913295555556
29,2018-06-04,14485.0,2.4,126.7072,0.101155742186,6.18,275.856763,NASDAQ,Computers,0.109361333333,0.0810265,0.077729125,0.078887
30,2018-06-04,508143.0,0.5574,117.6832,-0.237078768995,7.76,1690.389498,NASDAQ,Biotechnology,0.014520375,0.009043375,0.00655177777778,0.00752266666667
31,2018-06-04,3696.0,52.45,13.0816,-0.0160800362955,3955.07,186.4051725,NASDAQ,Biotechnology,,0.2217245,0.253692444444,0.234418
32,2018-06-04,447139.0,392.25,34.9056,1.31789523294,17446.43,180.230213,NASDAQ,Healthcare-Products,1.189852125,0.783920125,0.477970555556,0.229134777778
33,2018-06-04,635140.0,28.49,20.0192,0.815873804306,1871.79,389.6518295,NYSE,Commercial Services,0.11075425,0.04616175,0.0112945555556,0.01
34,2018-06-04,764.0,25.6656,5.7536,0.0147130257827,,421.315569,NYSE,REITS,0.2413684,0.23,0.16857325,0.158285333333
35,2018-06-04,612.0,25.354,5.5808,0.00849057600807,,349.276453,NYSE,REITS,,0.153633142857,0.142084428571,0.099856
36,2018-06-04,539.0,26.1,9.6896,-0.00596168293436,,428.248084,NYSE,REITS,0.0967815,0.231666666667,0.233521,0.212407333333
37,2018-06-04,539930.0,9.44,12.9984,0.15843189668,847.65,2433.888216,NYSE,REITS,0.01132,0.01,0.01,0.01
38,2018-06-04,4105736.0,62.41,16.7616,1.05535919928,109416.45,574.763527,NYSE,Healthcare-Products,0.025878,0.01078375,0.01,0.01
39,2018-06-04,29667.0,43.55,38.016,0.281586526251,580.34,234.266469,NASDAQ,Banks,2.1032635,0.5646135,0.241509444444,0.177927888889
40,2018-06-04,285438.0,28.55,20.2304,0.754217333514,2787.73,1239.904449,NYSE,Diversified Finan Serv,0.1187435,0.06362325,0.0501425555556,0.05
41,2018-06-04,94225.0,6.1,66.9952,0.756555020609,336.52,1203.800356,NASDAQ,Biotechnology,0.081960375,0.05676,0.0500893333333,0.0549884444444
42,2018-06-04,6059006.0,13.08,19.8464,0.206743942466,15263.09,15778.9858905,NYSE,Mining,0.01,0.01,0.01,0.01
