index,trade_date,volume,price,volatility,spx_beta,market_cap,avg_market_size,primary_route,industry_group,med_spread_1,med_spread_2,med_spread_3,med_spread_4
13,2018-06-05,96567.0,0.72,45.9904,0.279286872335,73.58,1425.225192,AMEX,Mining,0.0095245,0.00689875,0.00570877777778,0.00754322222222
14,2018-06-05,200504.0,2.95,56.0704,0.608317869255,549.3,9194.485527,NYSE,Oil&Gas,0.061871375,0.05,0.05,0.0510717777778
15,2018-06-05,142522.0,70.3,29.3888,0.831038663561,1796.99,233.628024,NASDAQ,Transportation,0.386262125,0.16839575,0.107788888889,0.0849237777778
16,2018-06-05,583007.0,77.61,10.5536,0.803757763767,4858.39,670.5133775,NASDAQ,,0.04555375,0.02596925,0.0218984444444,0.0158615555556
17,2018-06-05,1004423.0,66.07,36.8768,0.714930496269,3840.92,260.181909,NASDAQ,Miscellaneous Manufactur,0.215994625,0.115377625,0.0506556666667,0.0174284444444
18,2018-06-05,1201.0,2.55,94.6816,0.444201416893,25.46,369.536805,NASDAQ,Agriculture,,,0.081166,
19,2018-06-05,386585.0,82.97,25.0688,0.8503266295,1897.61,541.885029,NASDAQ,Healthcare-Products,0.099719625,0.0393725,0.0231937777778,0.0242151111111
20,2018-06-05,1777035.0,23.07,12.0704,0.713060285373,50019.18,3366.829075,NYSE,Machinery-Constr&Mining,0.01,0.01,0.01,0.01
21,2018-06-05,10868520.0,99.1,24.3264,1.12841941093,157259.75,317.177237,NYSE,Pharmaceuticals,0.056085125,0.03531225,0.0186397777778,0.0131322222222
22,2018-06-05,174226.0,56.9,20.2432,0.781188146779,2331.25,316.4836845,NASDAQ,Banks,0.259383875,0.136532625,0.0846235555556,0.0500367777778
23,2018-06-05,110088.0,10.12,57.5488,0.762533823354,476.83,285.3887075,NASDAQ,Commercial Services,0.06748575,0.033521625,0.025419,0.0146176666667
24,2018-06-05,921843.0,84.32,27.8656,0.983467871159,18533.88,207.350965,NYSE,Pharmaceuticals,0.186969125,0.108186,0.0437527777778,0.0189541111111
25,2018-06-05,78494.0,6.76,46.528,0.297962585026,92.52,646.921212,NASDAQ,Investment Companies,0.2022226,0.0710724285714,0.0380894444444,0.0364125
26,2018-06-05,779861.0,15.525,83.2064,1.81173556007,734.41,955.987465,NASDAQ,Biotechnology,0.09883375,0.0800735,0.054984,0.0543912222222
27,2018-06-05,22694336.0,5.34,23.2704,0.661288599131,83956.27,119931.121533,NYSE,Beverages,0.01,0.01,0.01,0.01
28,2018-06-05,136772.0,71.0,29.4016,1.01121987189,1464.83,220.8698,NYSE,Retail,0.41562925,0.214400625,0.108449111111,0.0901725555556
29,2018-06-05,13475.0,2.4,124.9792,0.0697250782009,6.18,275.856763,NASDAQ,Computers,0.109361333333,0.0810265,0.081555,0.088868
30,2018-06-05,508143.0,0.54,116.0704,-0.210550854747,7.52,1690.389498,NASDAQ,Biotechnology,0.0151795714286,0.00883425,0.006417,0.00733311111111
31,2018-06-05,3696.0,52.62,12.7808,-0.0157233582382,3967.89,194.060132,NASDAQ,Biotechnology,6.963392,0.268927,0.269173444444,0.3049335
32,2018-06-05,447139.0,405.84,34.7712,1.32105233714,18050.89,180.230213,NASDAQ,Healthcare-Products,1.114361875,0.76447375,0.475419666667,0.217090555556
33,2018-06-05,635140.0,28.93,20.0768,0.801830165745,1900.7,389.6518295,NYSE,Commercial Services,0.102245375,0.0453225,0.0112922222222,0.01
34,2018-06-05,764.0,25.58,5.7216,0.012670352388,,433.704108,NYSE,REITS,0.247807,0.2225,0.17054725,0.158562222222
35,2018-06-05,597.0,25.3,5.4464,0.00842314997393,,221.6272475,NYSE,REITS,,0.139347428571,0.132533142857,0.114141714286
36,2018-06-05,539.0,26.1,10.3808,-0.00812496321004,,774.2172485,NYSE,REITS,0.13,0.26,0.259850571429,0.249074
37,2018-06-05,644087.0,9.41,12.9344,0.17432338824,844.95,2347.5543975,NYSE,REITS,0.01132,0.01,0.01,0.01
38,2018-06-05,3768701.0,63.02,16.5696,1.04601448326,110485.89,548.753769,NYSE,Healthcare-Products,0.024884875,0.010557375,0.01,0.01
39,2018-06-05,29667.0,43.85,37.1136,0.279280721319,584.33,234.266469,NASDAQ,Banks,2.15068775,0.57585875,0.237256444444,0.166546666667
40,2018-06-05,285438.0,28.85,19.7952,0.752950462856,2817.02,1239.904449,NYSE,Diversified Finan Serv,0.119289625,0.0675155,0.0501425555556,0.05
41,2018-06-05,94225.0,6.05,67.04,0.792563638012,333.77,1133.215633,NASDAQ,Biotechnology,0.08937225,0.05676,0.0500893333333,0.0549884444444
42,2018-06-05,6455816.0,12.9,19.5904,0.211720451968,15053.05,15105.8941015,NYSE,Mining,0.01,0.01,0.01,0.01
43,2018-06-05,1268394.0,17.44,53.7856,1.30126894439,2176.96,391.227559,NASDAQ,Biotechnology,0.05649325,0.040083875,0.0159567777778,0.0106052222222
44,2018-06-05,70473.0,21.4,25.7216,0.440532667341,551.28,478.012199,NASDAQ,Banks,0.400970875,0.116188857143,0.0805542222222,0.0674983333333
45,2018-06-05,326101.0,13.05,29.3632,0.855334457857,1399.04,2471.0133965,NYSE,Household Products/Wares,0.070504125,0.052754875,0.05,0.05
46,2018-06-05,659696.0,41.64,18.176,0.263984754484,5691.56,271.3229075,NYSE,REITS,0.0743875,0.044823,0.0172638888889,0.0101867777778
47,2018-06-05,8402.0,17.92,71.4496,-0.0443545384943,134.35,187.1155635,NASDAQ,Biotechnology,0.673567,0.3683675,0.435658333333,0.2867884
48,2018-06-05,444830.0,2.83,66.9312,0.930536586394,87.13,1299.9791785,NASDAQ,Chemicals,0.02047175,0.012490375,0.01,0.01
49,2018-06-05,26989.0,24.62,9.5424,0.0481464784233,,299.6409525,NASDAQ,Insurance,0.262691,0.0483303333333,0.047726,0.0404318571429
50,2018-06-05,25683.0,24.35,8.1088,0.0958372831257,,491.8941445,NASDAQ,Insurance,0.05763775,0.055778,0.0394773333333,0.0429928333333
51,2018-06-05,411151.0,80.7,17.5488,0.545387103803,10957.1,286.0583795,NASDAQ,Insurance,0.2935905,0.102565,0.0404393333333,0.0163107777778
52,2018-06-05,620273.0,39.96,24.0256,0.891520722872,3525.87,302.49914,NASDAQ,Healthcare-Services,0.287513125,0.065610125,0.020609125,0.0120192222222
53,2018-06-05,504158.0,3.14,42.9056,1.16562707995,434.39,2165.667757,NASDAQ,Biotechnology,0.01,0.01,0.01,0.01
54,2018-06-05,43419.0,13.31,18.432,0.667786066823,9316.15,1555.581854,NYSE,Mining,0.0744015,0.031072,0.0220487777778,0.0148536666667
55,2018-06-05,17577.0,8.85,135.4048,0.0647373416602,11.42,517.83098175,NASDAQ,Biotechnology,1.6482385,0.674424,0.290231,0.2205806
56,2018-06-05,642488.0,32.79,51.6416,1.06224227304,1316.5,254.085814,NASDAQ,Telecommunications,0.108083,0.081441,0.0381331111111,0.0189418888889
57,2018-06-05,3391.0,78.8902,13.4208,0.157796169177,102.56,686.2784455,ARCA,,2.00149225,0.783946,0.582519333333,0.486042555556
58,2018-06-05,8285.0,8.32,70.2144,0.247418244791,477.2,241.3696205,NASDAQ,Pharmaceuticals,0.746219,0.400146666667,0.168980444444,0.143379714286
59,2018-06-05,388613.0,24.87,24.064,1.06210090993,2895.5,298.780869,NASDAQ,Software,0.091181875,0.03390075,0.012249,0.01
60,2018-06-05,293197.0,21.65,39.744,1.45506736782,695.95,651.0358195,NASDAQ,Semiconductors,0.12394475,0.084921,0.0595656666667,0.0500133333333
61,2018-06-05,63822.0,13.48,70.3104,0.479488875671,213.53,503.9920685,NASDAQ,Semiconductors,0.397603285714,0.252948,0.113009,0.10189
62,2018-06-05,637479.0,33.53,20.576,1.11190522475,5375.77,319.8830935,NYSE,Engineering&Construction,0.05867775,0.0313255,0.0137087777778,0.01
63,2018-06-05,3632.0,31.7,36.0448,0.194063838092,222.99,256.7781765,NASDAQ,Banks,,0.698566,0.348137444444,0.379721375
64,2018-06-05,1396519.0,159.43,15.3856,1.02695826087,102680.71,233.4196955,NYSE,Computers,0.1437845,0.08328625,0.04394125,0.0242217777778
65,2018-06-05,287390.0,26.35,39.456,1.29761333129,1240.2,674.2290385,NASDAQ,Biotechnology,0.10747775,0.084271125,0.052152,0.05
66,2018-06-05,63971.0,13.83,9.536,0.0985533654779,180.81,624.1763835,NYSE,,0.058910875,0.02596825,0.021101,0.0223488888889
67,2018-06-05,95582.0,13.88,13.7984,0.213063765862,396.95,466.581982,NYSE,REITS,0.043057875,0.023679,0.0171165,0.0120413333333
68,2018-06-05,167767.0,17.71,46.0224,0.760997857893,547.35,272.3758755,NASDAQ,Pharmaceuticals,0.226584,0.100177625,0.0413615555556,0.0242067777778
69,2018-06-05,616611.0,3.35,68.544,0.405629918395,171.92,13943.781945,NASDAQ,Pharmaceuticals,0.050807625,0.05,0.05,0.05
70,2018-06-05,55397.0,12.35,15.7376,0.062365411618,123.5,10925.772686,NASDAQ,Investment Companies,0.050017,0.0500455,0.0528142222222,0.05
71,2018-06-05,1661.0,31.7898,9.0048,0.0348276618602,52.45,780.3762205,BATS,,0.072944,0.0434225,0.029437125,0.025957875
72,2018-06-05,153033.0,0.6979,79.3024,0.318609049761,27.22,2171.2346385,NASDAQ,Pharmaceuticals,0.0138968,0.01101025,0.00880566666667,0.00668683333333
73,2018-06-05,127343.0,3.8,51.584,0.386008669029,192.46,3491.730401,NASDAQ,Commercial Services,0.07466,0.05,0.05,0.05
74,2018-06-05,3035.0,25.47,12.2048,0.150405167676,12.73,1560.337351,NASDAQ,,0.229441571429,0.171780571429,0.144392111111,0.159761142857
75,2018-06-05,9773.0,38.45,41.5744,0.44590516099,888.47,214.492956,NYSE,Diversified Finan Serv,0.747879,0.480163125,0.251793111111,0.202849666667
76,2018-06-05,2906.0,23.28,65.536,-0.162316129349,78.55,264.550819,AMEX,Household Products/Wares,0.5685365,1.197051625,0.701066888889,0.871401333333
77,2018-06-05,138065.0,23.53,18.4448,0.313359309278,241.77,277.468058,NYSE,,0.112375875,0.082018,0.0442926666667,0.0591047777778
78,2018-06-05,21639.0,31.56,9.3056,0.222671128271,56.81,978.1547515,ARCA,,0.084180875,0.07661875,0.0695973333333,0.0636844444444
79,2018-06-05,1584590.0,73.51,9.1648,0.807509789515,8585.97,4750.0233005,NASDAQ,,0.01,0.01,0.01,0.01
80,2018-06-05,71111.0,84.33,7.4688,0.531251400896,3457.53,423.1335545,BATS,,0.112445625,0.076318375,0.0600618888889,0.0573844444444
81,2018-06-05,407129.0,49.69,8.0128,0.580608967495,3279.54,3627.4106155,NASDAQ,,0.024258,0.01790375,0.0157487777778,0.0120644444444
82,2018-06-05,403241.0,29.73,34.752,1.02443234698,2291.0,233.4908965,NASDAQ,Software,0.12507775,0.048256375,0.0189867777778,0.0121832222222
83,2018-06-05,508.0,14.9,74.0608,0.343959560799,21.11,180.757984,AMEX,Diversified Finan Serv,0.714226,0.679344,0.606831625,0.631028125
84,2018-06-05,254239.0,12.89,63.9296,1.09947580636,1213.51,322.4948235,NASDAQ,Biotechnology,0.14436625,0.0642715,0.0351932222222,0.0212584444444
85,2018-06-05,2255280.0,253.34,21.696,1.34625709496,124762.43,195.4769635,NASDAQ,Software,0.213996625,0.1636045,0.0995572222222,0.0448295555556
86,2018-06-05,215676.0,52.91,18.1184,0.325104946864,1641.97,237.2173435,NYSE,REITS,0.210292375,0.126685,0.052583,0.021957
87,2018-06-05,71938.0,11.08,35.9488,0.354372350004,227.41,246.720814,NASDAQ,Environmental Control,0.08137625,0.052562625,0.0301674444444,0.0190386666667
88,2018-06-05,1968402.0,99.98,20.7872,1.18968713152,37082.31,225.331388,NASDAQ,Semiconductors,0.117828,0.068470375,0.0295098888889,0.0149905555556
89,2018-06-05,51238.0,4.96,70.0096,0.84333533017,224.77,392.543339,NASDAQ,Biotechnology,0.144281714286,0.044584125,0.037589875,0.0219527777778
90,2018-06-05,285787.0,4.0,74.2656,0.388068423011,133.56,4522.219261,NASDAQ,Pharmaceuticals,0.0556773333333,0.0500002857143,0.050378625,0.0526983333333
91,2018-06-05,409943.0,28.03,57.8816,1.44950897136,756.31,219.931126,NASDAQ,Pharmaceuticals,0.1848985,0.106286125,0.05643,0.0235235555556
92,2018-06-05,2313559.0,44.09,16.4224,0.615877163192,24654.43,641.061371,NYSE,Agriculture,0.022391625,0.01194825,0.01,0.01
93,2018-06-05,442556.0,54.38,27.0016,0.622487730604,5077.48,177.0378145,NYSE,Auto Parts&Equipment,0.2827635,0.091357625,0.0351038888889,0.0194061111111
94,2018-06-05,2335774.0,1.52,136.224,-0.119199414619,109.04,3257.894247,NASDAQ,Auto Manufacturers,0.015738625,0.013832125,0.0116673333333,0.011242
95,2018-06-05,1277179.0,134.25,16.1344,0.962619978367,59140.12,206.9157635,NASDAQ,Commercial Services,0.14196425,0.08248475,0.0306966666667,0.0177031111111
96,2018-06-05,175.0,34.35,11.904,0.0520710133158,22.33,272.2132655,NASDAQ,,0.362944833333,0.30624625,0.282051,0.2898325
97,2018-06-05,2204.0,23.32,10.6944,0.0647214776126,68.79,377.903383,NASDAQ,,0.261794375,0.151509125,0.0629764444444,0.0850005
98,2018-06-05,3600.0,43.85,12.0192,0.186816252214,166.63,437.107685,NASDAQ,,0.293956375,0.190404,0.164428333333,0.1831622
99,2018-06-05,264584.0,7.15,75.3408,1.8168324425,562.92,1041.930541,NASDAQ,Biotechnology,0.092675625,0.061390625,0.05,0.05
100,2018-06-05,3141.0,22.5,13.0688,0.0882383732534,16.88,491.345923,NASDAQ,,0.158018,0.113648285714,0.100475,0.0778483333333
101,2018-06-05,1910998.0,135.57,27.648,1.38758319462,29704.6,214.461569,NASDAQ,Software,0.18248925,0.1182875,0.0588624444444,0.0243993333333
102,2018-06-05,365368.0,212.01,19.9744,0.82642822507,11745.3,178.702868,NYSE,Diversified Finan Serv,0.859039125,0.32186925,0.162985777778,0.072079
103,2018-06-05,290583.0,23.39,17.3056,0.572896102218,2070.83,385.000156,NYSE,Environmental Control,0.0974075,0.037950625,0.0136065555556,0.01
104,2018-06-05,290073.0,15.1,30.912,0.713726233698,723.51,1247.526627,NASDAQ,Telecommunications,0.1062455,0.067637875,0.05,0.05
105,2018-06-05,2075376.0,7.8,41.9328,0.668573861522,5853.52,2514.579387,NYSE,Electronics,0.010787875,0.01,0.01,0.01
106,2018-06-05,62817.0,58.25,33.4272,0.464339233442,681.08,192.7357895,NASDAQ,Healthcare-Services,0.581534,0.27463375,0.160891888889,0.105225666667
107,2018-06-05,332448.0,6.35,70.5792,1.28543700088,395.43,2507.303797,NASDAQ,Biotechnology,0.071574875,0.055299125,0.05,0.05
108,2018-06-05,301364.0,1.67,70.6624,1.14834341077,87.36,3467.9530145,NASDAQ,Biotechnology,0.0205248571429,0.01,0.01,0.01
109,2018-06-05,177387.0,15.44,10.1504,0.638242359235,1569.12,1555.0982295,NYSE,,0.032739125,0.021015,0.0108454444444,0.0127541111111
110,2018-06-05,,26.42,,1.0,0.31,,ARCA,,,,,
111,2018-06-05,17771.0,24.6809,10.9248,0.0436477878096,,789.167902,NYSE,Insurance,0.113419375,0.1016645,0.0605528888889,0.0663231111111
112,2018-06-05,22134.0,25.97,7.0336,0.0456601066478,,513.5429575,NYSE,Insurance,0.0550432857143,0.050603875,0.0376214444444,0.0455501111111
113,2018-06-05,1259620.0,57.98,16.0192,0.182166263376,14065.95,279.847899,NYSE,Electric,0.061645125,0.0277815,0.0111475555556,0.01
114,2018-06-05,133436.0,8.71,15.9872,0.275071027911,774.92,1435.479673,AMEX,,0.028625375,0.021622625,0.01651,0.0194287777778
115,2018-06-05,80792.0,26.21,33.312,1.05993053171,849.2,187.4693125,NASDAQ,Engineering&Construction,0.483846875,0.117170125,0.0527565555556,0.0277665555556
116,2018-06-05,1341111.0,6.35,13.5104,0.587862549988,13400.24,23571.169849,NYSE,Insurance,0.01,0.01,0.01,0.01
117,2018-06-05,39423.0,25.931,6.1504,0.0614645990004,,604.0041585,NYSE,Insurance,0.0625487142857,0.03625875,0.0287652222222,0.0292887777778
118,2018-06-05,55802.0,2.65,52.7616,0.342224546653,58.18,865.54931,NASDAQ,Semiconductors,0.058444,0.04043,0.021672,0.0178135
119,2018-06-05,171376.0,66.63,28.896,1.3009724102,2620.52,154.684311,NASDAQ,Electrical Compo&Equip,0.475886875,0.19742175,0.0989493333333,0.037031
120,2018-06-05,751970.0,35.62,32.1088,1.13186449437,3209.22,234.317531,NYSE,Insurance,0.146972875,0.065657,0.0255288888889,0.0125895555556
121,2018-06-05,78904.0,1.26,73.696,0.272918206826,21.04,1493.6048665,NASDAQ,Healthcare-Products,,,0.0147152222222,0.0243855
122,2018-06-05,795264.0,44.38,19.4432,0.248117699774,10362.03,284.278185,NYSE,Mining,0.043204,0.020162875,0.0100808888889,0.01
123,2018-06-05,4230892.0,23.55,30.6048,0.736974160325,4159.25,1004.167754,NYSE,Retail,0.020910875,0.010922125,0.0100094444444,0.01
124,2018-06-05,2194702.0,66.05,15.8976,0.222282994743,32531.18,413.5067505,NYSE,Electric,0.04527075,0.01639375,0.0100164444444,0.01
125,2018-06-05,205553.0,56.45,38.2592,0.916876409712,2229.58,263.646366,NASDAQ,Pharmaceuticals,0.3500375,0.145792125,0.096865,0.0834737777778
126,2018-06-05,777964.0,54.97,14.1248,0.632431019932,8089.18,261.758136,NYSE,Trucking&Leasing,0.0566905,0.037817625,0.0164515555556,0.01
127,2018-06-05,4318829.0,12.93,19.5008,0.358904790819,8551.9,6974.6644525,NYSE,Electric,0.01,0.01,0.01,0.01
128,2018-06-05,34177.0,1.675,135.392,-0.25448438621,14.66,1152.4105635,NASDAQ,Electrical Compo&Equip,0.039716,0.044391,0.0233988888889,0.02851075
129,2018-06-05,856998.0,176.3,11.1616,0.41170082508,57667.73,171.973503,NYSE,Healthcare-Services,0.24882525,0.13353925,0.0588385,0.029698
130,2018-06-05,5273.0,44.2,71.936,-0.0987041342085,186.42,150.745343,AMEX,Oil&Gas,1.958734875,1.531043625,1.302096,1.30561244444
131,2018-06-05,9512.0,1.33,40.864,0.0670736950173,13.71,591.9294855,NASDAQ,Distribution/Wholesale,,0.03,0.0162711111111,0.023101
132,2018-06-05,205537.0,2.25,82.6304,0.402859294574,36.99,1532.104368,NASDAQ,Biotechnology,0.0311564285714,0.0297344,0.0161782222222,0.0146215555556
133,2018-06-05,52415.0,12.63,6.176,0.00400003690536,363.05,811.850935,NYSE,,0.028851875,0.0224275,0.0128974444444,0.0154664444444
134,2018-06-05,6966.0,25.86,6.9056,0.0289939873248,,234.300092,NYSE,Diversified Finan Serv,0.126561,0.09959925,0.0699897777778,0.0573983333333
135,2018-06-05,6256.0,25.92,8.4224,0.0153898543664,,310.2202125,NYSE,Insurance,0.15775,0.14674975,0.0802353333333,0.0600773333333
136,2018-06-05,13048.0,25.42,10.944,0.0118432314606,,237.161918,NYSE,Insurance,0.098064375,0.09906925,0.0839577777778,0.0929692222222
137,2018-06-05,158305.0,110.39,16.4992,0.835709329173,9817.56,167.015139,NYSE,Insurance,0.6040755,0.242729125,0.0869798888889,0.0336752222222
138,2018-06-05,692.0,24.85,5.92,0.02591886819,,207.039307,NASDAQ,Insurance,,,,
139,2018-06-05,51416.0,11.1,46.8032,0.283414143023,132.5,470.404911,NASDAQ,Insurance,0.150819125,0.0948163333333,0.0684781111111,0.060827875
140,2018-06-05,74092.0,13.3,33.088,1.07314781446,342.56,217.3117495,NYSE,Building Materials,0.116481,0.05480125,0.0314967777778,0.019079
141,2018-06-05,4799.0,24.72,20.544,0.105298888646,71.69,378.918029,ARCA,,0.281095375,0.214074375,0.186750555556,0.161624444444
142,2018-06-05,2082618.0,45.43,13.504,0.800801162703,35170.41,572.5022245,NYSE,Insurance,0.026354625,0.0152985,0.01,0.01
143,2018-06-05,293355.0,2.075,68.928,0.101478808854,129.46,9481.2636365,NASDAQ,Biotechnology,0.05,0.05806375,0.05,0.05
144,2018-06-05,12280.0,18.97,31.4432,0.125771419522,,733.6065945,NYSE,Insurance,0.28268425,0.297260375,0.214740444444,0.177127888889
145,2018-06-05,8762.0,19.42,32.4736,-0.0622375249029,,318.942138,NYSE,Insurance,0.431408,0.358559375,0.270230666667,0.226546444444
146,2018-06-05,8274.0,19.47,33.3824,0.202072634711,,312.145247,NYSE,Insurance,0.475752875,0.360710875,0.185567444444,0.150812555556
147,2018-06-05,10855.0,20.09,29.7024,0.0922790184702,,300.576012,NYSE,Insurance,0.494940625,0.30717575,0.186216875,0.115094
148,2018-06-05,6943.0,21.57,43.488,0.324215964609,,415.702977,NYSE,Insurance,0.478103428571,0.402379375,0.261853666667,0.268696666667
149,2018-06-05,16073.0,19.28,38.1824,0.229509227569,,531.872239,NYSE,Insurance,0.5727665,0.380516375,0.164202333333,0.096903
150,2018-06-05,1152358.0,13.52,18.9952,0.259775908144,2654.73,1693.335031,NASDAQ,Insurance,0.0114055,0.01,0.01,0.01
151,2018-06-05,13091.0,24.0,18.5536,-0.107956684604,,648.424503,NYSE,Insurance,0.6518424,0.4899105,0.159786111111,0.186880625
152,2018-06-05,10450.0,24.64,19.9424,0.13165942817,,313.4413135,NYSE,Insurance,0.70751875,0.4663795,0.175566111111,0.213260333333
153,2018-06-05,58423.0,16.62,8.4416,0.0278459524675,258.82,614.6520495,NYSE,,0.0583895,0.02479675,0.0185261111111,0.0190657777778
154,2018-06-05,6656.0,17.1238,10.1696,0.142750635326,9.52,519.645701,ARCA,,0.064288375,0.04455625,0.0371035555556,0.0326918888889
155,2018-06-05,504757.0,63.51,23.4624,0.957543031406,5051.57,207.8504315,NYSE,Machinery-Diversified,0.179341625,0.098768375,0.0398637777778,0.0176364444444
156,2018-06-05,101636.0,5.71,12.5056,0.267341240331,156.27,2052.2769915,NYSE,,0.018138125,0.0140465,0.01,0.0112127777778
157,2018-06-05,24352.0,10.56,10.9504,0.222196576852,132.52,603.528338,NYSE,,0.070065,0.048842125,0.0234952222222,0.0264923333333
158,2018-06-05,752960.0,3.27,53.9264,0.981511614483,340.08,2571.27154,NASDAQ,Biotechnology,0.01,0.01,0.01,0.01
159,2018-06-05,87495.0,7.21,33.216,0.459005455575,363.6,445.6470715,NASDAQ,Chemicals,0.060198875,0.032838125,0.0179175555556,0.0141612222222
160,2018-06-05,1660.0,9.95,40.384,0.00208822437898,1.02,2611.7814265,ARCA,,2.21,2.21,2.178074,1.662847
161,2018-06-05,6495.0,18.59,4.704,-0.0359417344689,52.05,2273.95335325,ARCA,,0.110993625,0.036489625,0.0295935,0.0239515
162,2018-06-05,42686.0,19.06,4.6976,0.00335456334763,334.5,710.026511,ARCA,,0.12728325,0.041476375,0.0222294444444,0.0193105555556
163,2018-06-05,2478232.0,105.83,2.0864,-0.0658402115681,55095.1,3778.6599505,ARCA,,0.01,0.01,0.01,0.01
164,2018-06-05,35980.0,48.55,2.336,-0.0384262706653,398.11,1124.861446,ARCA,,0.03171025,0.029154875,0.0196624444444,0.019065875
165,2018-06-05,292987.0,92.89,51.296,1.23136029754,5350.99,218.3896045,NASDAQ,Pharmaceuticals,0.9582575,0.334367375,0.187474333333,0.0816264444444
166,2018-06-05,1566592.0,5.47,33.5168,0.0154403743447,2128.66,6698.272181,NYSE,Mining,0.0100685,0.01,0.01,0.01
167,2018-06-05,143346.0,10.08,94.4576,1.56092283682,220.34,270.8557435,NASDAQ,Pharmaceuticals,0.20284975,0.075515875,0.047884,0.0290252222222
168,2018-06-05,500.0,25.65,7.3856,-0.000311292368688,,211.623179,NYSE,Sovereign,0.174182,0.1864686,0.1748612,0.208
169,2018-06-05,278.0,87.2,32.6016,-0.0512571489871,997.62,142.47948575,NYSE,Diversified Finan Serv,1.356854,1.77851957143,1.280801125,1.053141625
170,2018-06-05,540.0,26.1099,4.7872,0.0104401878514,,620.4276345,NYSE,Sovereign,0.1261235,0.10368275,0.092,0.085
171,2018-06-05,662.5,26.0899,3.8592,0.00912189883579,,137.10050675,NYSE,Sovereign,,0.74,0.620567,0.720681333333
172,2018-06-05,68273.0,10.0,144.1152,1.48372477365,332.16,301.558988,NASDAQ,Diversified Finan Serv,0.528027666667,0.350841666667,0.222228111111,0.13696975
173,2018-06-05,32441.0,94.54,35.4816,0.519114762991,997.62,208.367295,NYSE,Diversified Finan Serv,1.569881125,1.241906875,0.656823888889,0.346846555556
174,2018-06-05,6737.0,26.06,7.776,0.00736792244134,,187.6256765,NASDAQ,REITS,,,0.0785278888889,
175,2018-06-05,13528.0,25.85,9.7664,-0.012479275068,,452.370166,NASDAQ,REITS,,,0.0644255555556,0.090727
176,2018-06-05,6465455.0,18.89,12.7104,0.189059028291,8046.23,9077.1039135,NASDAQ,REITS,0.01,0.01,0.01,0.01
177,2018-06-05,4751.0,43.71,5.8496,-0.0238185809706,39.34,409.366721,NASDAQ,,0.334631625,0.22789075,0.228620444444,0.239413
178,2018-06-05,1574324.0,151.18,27.552,0.948951938911,51259.64,201.4807705,NYSE,Pharmaceuticals,0.22433925,0.164428125,0.0812758888889,0.0375558888889
179,2018-06-05,2947.0,25.7409,6.4448,-0.0453319283083,,298.079808,NYSE,Insurance,0.13736625,0.15022675,0.121597111111,0.10745225
180,2018-06-05,5407.0,25.69,9.0176,0.0402482790715,,546.0293435,NYSE,Insurance,0.15082975,0.138905375,0.080049,0.0849106666667
181,2018-06-05,2417.0,25.0963,15.3216,0.0229628471135,,419.0748555,NYSE,Insurance,0.478578,0.415267125,0.371271,0.342655444444
182,2018-06-05,471257.0,36.0,19.6288,0.666082212809,4045.01,252.7419415,NYSE,Insurance,0.092504875,0.04386275,0.0165102222222,0.0102685555556
