index,trade_date,volume,price,volatility,spx_beta,market_cap,avg_market_size,primary_route,industry_group,med_spread_1,med_spread_2,med_spread_3,med_spread_4
38,2018-06-01,3768701.0,61.53,17.0432,1.06040159674,107873.64,574.763527,NYSE,Healthcare-Products,0.025604625,0.01096425,0.01,0.01
39,2018-06-01,29667.0,43.55,38.2016,0.305965427171,580.34,234.266469,NASDAQ,Banks,2.166946125,0.608824714286,0.242468777778,0.187788444444
40,2018-06-01,285438.0,28.35,20.3584,0.752367824793,2768.2,1239.904449,NYSE,Diversified Finan Serv,0.1148895,0.06367075,0.05,0.05
41,2018-06-01,84704.0,5.85,67.264,0.750401340464,322.73,1206.330331,NASDAQ,Biotechnology,0.080512125,0.0616998333333,0.0510254444444,0.0549884444444
42,2018-06-01,5658039.0,13.19,19.936,0.196664952159,15387.16,15087.0225845,NYSE,Mining,0.01,0.01,0.01,0.01
43,2018-06-01,1582256.0,18.1,55.2128,1.25340596135,2259.35,397.3776905,NASDAQ,Biotechnology,0.06647525,0.0397605,0.0165238888889,0.0106052222222
44,2018-06-01,70473.0,21.0,26.0928,0.410661235137,540.98,543.023859,NASDAQ,Banks,0.393200625,0.11641525,0.0773042222222,0.0628926666667
45,2018-06-01,326101.0,12.9,30.1056,0.861624276712,1382.96,2793.3865415,NYSE,Household Products/Wares,0.078615125,0.052754875,0.05,0.05
46,2018-06-01,662556.0,40.1,18.1184,0.240732607501,5481.06,271.3229075,NYSE,REITS,0.072251,0.04157825,0.0152137777778,0.0101867777778
47,2018-06-01,9571.0,17.85,73.9392,-0.0454804505833,133.83,187.1155635,NASDAQ,Biotechnology,0.732184,0.6052585,0.447489888889,0.298458857143
48,2018-06-01,372526.0,2.64,67.3344,0.880751045067,81.28,1293.198088,NASDAQ,Chemicals,0.021462875,0.0124105,0.01,0.01
49,2018-06-01,16569.0,24.32,9.5424,0.0600810207808,,299.6409525,NASDAQ,Insurance,0.101172,0.0570535,0.0507524444444,0.0379315714286
50,2018-06-01,26512.0,23.85,8.0704,0.0788840940436,,562.4663335,NASDAQ,Insurance,0.0583436,0.0644793333333,0.039776,0.04643675
51,2018-06-01,392142.0,78.45,17.4848,0.53606574575,10651.6,284.1784815,NASDAQ,Insurance,0.2877805,0.10618575,0.0391261111111,0.0171478888889
52,2018-06-01,548312.0,40.19,24.9024,0.909953161755,3546.17,300.7474665,NASDAQ,Healthcare-Services,0.207931,0.061348125,0.0217265,0.0114154444444
53,2018-06-01,504158.0,3.39,43.0336,1.20352809746,468.97,2090.548748,NASDAQ,Biotechnology,0.01,0.01,0.01,0.01
54,2018-06-01,42333.0,13.03,19.1168,0.677774604611,9184.8,1555.581854,NYSE,Mining,0.073685625,0.029421625,0.022724,0.0162014444444
55,2018-06-01,14388.0,8.73,110.272,-0.24003509132,11.27,436.87715625,NASDAQ,Biotechnology,1.6482385,0.940359,0.335674,0.23832
56,2018-06-01,700505.0,32.34,53.7024,1.03754846216,1298.44,240.593592,NASDAQ,Telecommunications,0.112243125,0.08067825,0.0395834444444,0.0183171111111
57,2018-06-01,3391.0,77.978084,14.0608,0.163653236585,102.12,686.2784455,ARCA,,0.9723095,0.76851325,0.546156555556,0.472221555556
58,2018-06-01,8752.0,10.48,63.1232,0.307607640117,601.08,241.3696205,NASDAQ,Pharmaceuticals,0.67854775,0.33532875,0.177637666667,0.165988
59,2018-06-01,388613.0,24.15,24.7296,1.06941583213,2811.67,314.330074,NASDAQ,Software,0.094298125,0.0352175,0.0120852222222,0.01
60,2018-06-01,293197.0,21.25,39.1104,1.46714606783,683.09,619.4425995,NASDAQ,Semiconductors,0.13354025,0.087531,0.0595631111111,0.05
61,2018-06-01,36158.0,12.71,65.8432,0.445340172593,201.33,581.016956,NASDAQ,Semiconductors,0.346447428571,0.279517833333,0.0990166666667,0.090082625
62,2018-06-01,710096.0,33.0,21.1904,1.10816612214,5290.8,319.8830935,NYSE,Engineering&Construction,0.069688125,0.0313525,0.0141124444444,0.01005
63,2018-06-01,3632.0,31.5,36.7616,0.203068915152,221.59,256.7781765,NASDAQ,Banks,0.911831,0.698566,0.367369888889,0.385653428571
64,2018-06-01,1317285.0,155.74,15.3408,1.01029554293,100304.17,237.4216515,NYSE,Computers,0.15140725,0.087901375,0.04386275,0.0240107777778
65,2018-06-01,292844.0,26.25,39.9808,1.32594113391,1235.49,608.544175,NASDAQ,Biotechnology,0.108585625,0.085778,0.0539097777778,0.05
66,2018-06-01,63971.0,13.87,9.3888,0.109240788096,181.34,624.1763835,NYSE,,0.05226525,0.025816125,0.0192572222222,0.0210478888889
67,2018-06-01,117609.0,13.82,14.048,0.214997202331,395.24,600.449764,NYSE,REITS,0.04091075,0.021980375,0.015585625,0.0122228888889
68,2018-06-01,146984.0,18.07,45.9904,0.783306520116,558.47,272.3758755,NASDAQ,Pharmaceuticals,0.233160875,0.104066875,0.0424876666667,0.024197
69,2018-06-01,772154.0,3.4,70.112,0.383923760751,174.49,15570.6612255,NASDAQ,Pharmaceuticals,0.050807625,0.05,0.05,0.05
70,2018-06-01,55397.0,12.3,16.1728,0.0546955872094,123.0,9391.944741,NASDAQ,Investment Companies,0.0750085,0.050091,0.0525717777778,0.05
71,2018-06-01,1217.0,31.5,9.4144,0.0346188393139,51.97,769.35586575,BATS,,0.072514,0.043267,0.027575,0.025147125
72,2018-06-01,172581.0,0.691,82.7904,0.325523339391,25.29,2015.680761,NASDAQ,Pharmaceuticals,0.0154125,0.01090925,0.00882766666667,0.00693766666667
73,2018-06-01,190934.0,3.85,51.6096,0.404970388542,194.99,3820.1051515,NASDAQ,Commercial Services,0.07172425,0.050000125,0.05,0.05
74,2018-06-01,2506.0,25.41,12.0384,0.140215242204,12.7,1560.337351,NASDAQ,,0.190797428571,0.145815,0.147203111111,0.161082166667
75,2018-06-01,13231.0,38.8,42.2976,0.376576870502,896.56,219.480107,NYSE,Diversified Finan Serv,0.975038125,0.597567125,0.274913111111,0.210358888889
76,2018-06-01,3226.0,22.6,65.9072,-0.161823524856,76.25,264.550819,AMEX,Household Products/Wares,0.652727333333,0.7911425,0.546320777778,0.782607666667
77,2018-06-01,138065.0,23.3,19.0784,0.310965352319,239.41,269.015458,NYSE,,0.1280545,0.0878235,0.0466064444444,0.0561345555556
78,2018-06-01,8763.0,31.07,9.6832,0.222463454242,63.69,895.5847485,ARCA,,0.097681625,0.0891125,0.0782031111111,0.0718117777778
79,2018-06-01,1093487.0,72.33,9.5232,0.808683882975,8448.14,4121.983802,NASDAQ,,0.01,0.01,0.01,0.01
80,2018-06-01,63997.0,83.77,7.5648,0.525472350472,3618.86,449.3028825,BATS,,0.109687125,0.07939925,0.0618735555556,0.0583665555556
81,2018-06-01,332465.0,49.05,8.3072,0.584757772346,3237.3,3598.1174365,NASDAQ,,0.02703825,0.017610125,0.0152017777778,0.0127558888889
82,2018-06-01,413877.0,29.29,36.224,1.06026922031,2257.1,260.534699,NASDAQ,Software,0.13231,0.05494475,0.0213768888889,0.0125963333333
83,2018-06-01,578.5,14.8,73.5232,0.343974560898,20.97,175.45298025,AMEX,Diversified Finan Serv,0.776727375,0.741844,0.64140675,0.605182
84,2018-06-01,261116.0,13.24,62.9696,1.10731255336,1246.46,290.025387,NASDAQ,Biotechnology,0.13389975,0.06184625,0.0340035555556,0.019885
85,2018-06-01,1854282.0,249.28,22.2848,1.37236166903,122763.01,195.737983,NASDAQ,Software,0.228663125,0.175890875,0.105482888889,0.0486784444444
86,2018-06-01,215676.0,52.94,18.4448,0.311324206267,1642.9,247.174995,NYSE,REITS,0.252030375,0.121961375,0.0519584444444,0.0258061111111
87,2018-06-01,86622.0,11.09,37.1264,0.375413250629,227.61,315.3313815,NASDAQ,Environmental Control,0.073331375,0.055273375,0.0293666666667,0.0177636666667
88,2018-06-01,2478921.0,97.18,21.0304,1.17543003265,36043.8,224.587826,NASDAQ,Semiconductors,0.115978875,0.066692,0.0299847777778,0.0153025555556
89,2018-06-01,103896.0,5.42,72.1856,0.852497226037,245.62,499.945624,NASDAQ,Biotechnology,0.114492714286,0.050030875,0.040895625,0.0242073333333
90,2018-06-01,298992.0,4.3,75.6416,0.421714068672,143.57,3997.807076,NASDAQ,Pharmaceuticals,0.0561305,0.0500002857143,0.050378625,0.0526983333333
91,2018-06-01,416116.0,28.64,56.928,1.55469626018,772.77,219.931126,NASDAQ,Pharmaceuticals,0.234547,0.11419925,0.0572632222222,0.0253445555556
92,2018-06-01,2313559.0,43.72,16.8512,0.604663618448,24447.53,665.714719,NYSE,Agriculture,0.021134875,0.0111475,0.01,0.01
93,2018-06-01,375648.0,53.24,26.8736,0.650107610325,4971.03,191.535048,NYSE,Auto Parts&Equipment,0.322068,0.095959,0.033947,0.0195475555556
94,2018-06-01,3781761.0,1.53,140.0256,-0.08811324307,109.76,3257.894247,NASDAQ,Auto Manufacturers,0.0108318333333,0.0117863333333,0.0129637777778,0.0113805555556
95,2018-06-01,1211461.0,130.02,16.5888,0.964664602133,57276.71,206.9157635,NASDAQ,Commercial Services,0.152974625,0.086975375,0.0326032222222,0.0169967777778
96,2018-06-01,195.0,34.09,9.5808,0.0439507285817,22.16,272.95921675,NASDAQ,,0.362973428571,0.29800575,0.29200325,0.29440425
97,2018-06-01,2587.0,22.87,10.1376,0.054035047593,67.47,377.903383,NASDAQ,,0.184206,0.117960571429,0.0616438888889,0.0800003333333
