index,symbol,trade_date,volume,price,volatility,spx_beta,market_cap,avg_market_size,primary_route,industry_group
728,BIF US,2019-01-02,402745.0,10.43,21.824,0.561176955316,1094.91,978.027801,NYSE,
729,BIG US,2019-01-02,957639.0,28.92,42.1696,1.06739671379,1158.2,201.9481625,NYSE,Retail
730,BIIB US,2019-01-02,1307613.0,300.92,32.0896,0.996278706246,60630.14,144.113822,NASDAQ,Biotechnology
731,BIKR US,2019-01-02,2203.0,23.2605,11.4368,0.0535560869059,4.65,301.404457,ARCA,
732,BILI US,2019-01-02,3161900.0,14.59,60.256,0.93761827552,4063.06,1023.3573705,NASDAQ,Software
733,BIL US,2019-01-02,2713169.0,91.46,0.3072,0.000739095641241,8669.91,631184.121226,ARCA,
734,BIO/B US,2019-01-02,15.0,226.6,22.976,0.0356698863033,6929.15,149.140571,NYSE,Biotechnology
735,BIOC US,2019-01-02,337751.0,0.8613,145.9008,0.213895978426,3.5,1305.99941,NASDAQ,Biotechnology
736,BIOL US,2019-01-02,42416.0,0.99,118.8736,0.665960305493,20.45,1387.2466255,NASDAQ,Healthcare-Products
737,BIOS US,2019-01-02,888612.0,3.57,56.352,0.885919532834,457.11,1427.4350525,NASDAQ,Pharmaceuticals
738,BIO US,2019-01-02,122022.0,232.22,32.8128,0.858694550262,6946.5,123.00213,NYSE,Biotechnology
739,BIP US,2019-01-02,551363.0,34.53,24.448,0.485077893113,13556.83,357.2279175,NYSE,Electric
740,BIS US,2019-01-02,186318.0,22.99,63.5136,-2.1537239237,31.84,900.030245,NASDAQ,
741,BITA US,2019-01-02,518321.0,24.77,76.1152,0.962440559764,1801.77,319.8364245,NYSE,Internet
742,BIT US,2019-01-02,314085.0,15.36,15.1744,0.125967663283,578.61,890.145872,NYSE,
743,BIV US,2019-01-02,1054884.0,81.29,2.5984,-0.0596481351697,12807.57,612.0520945,ARCA,
744,BIZD US,2019-01-02,213173.0,14.04,20.704,0.330924806505,172.69,638.0947255,ARCA,
745,BJK US,2019-01-02,18897.0,33.025,24.2112,0.305441969383,24.77,463.534226,ARCA,
746,BJRI US,2019-01-02,349647.0,50.57,43.1488,0.717513575698,1076.74,166.8250945,NASDAQ,Retail
747,BJUL US,2019-01-02,358.0,23.4531,13.4784,0.0371962971734,3.52,502.249593,BATS,
748,BJ US,2019-01-02,872622.0,22.16,46.9376,0.813779583341,3032.34,249.418376,NYSE,Retail
749,BKCC US,2019-01-02,635031.0,5.29,26.752,0.390393916293,368.9,1287.93387,NASDAQ,Investment Companies
750,BKC US,2019-01-02,1714.0,18.85,16.9024,0.0687062172551,4.71,166.8410395,ARCA,
751,BKD US,2019-01-02,2044013.0,6.7,53.6768,1.36884733103,1257.88,1166.9627925,NYSE,Healthcare-Services
752,BKEP US,2019-01-02,503372.0,1.15,78.7456,0.88631504639,46.45,2479.4408405,NASDAQ,Pipelines
753,BKE US,2019-01-02,305148.0,19.34,49.1456,0.9523405157,948.01,231.2972485,NYSE,Retail
754,BKF US,2019-01-02,27216.0,37.51,17.664,0.325588383354,174.42,919.598397,ARCA,
755,BKH US,2019-01-02,264013.0,62.78,26.1184,0.457953211395,3764.92,151.09429,NYSE,Electric
756,BKI US,2019-01-02,905575.0,45.06,28.1536,0.760163067979,6731.95,175.939185,NYSE,Software
757,BKJ US,2019-01-02,162.0,13.02,56.6336,0.000273150295409,94.99,233.9456275,AMEX,Banks
758,BKK US,2019-01-02,78074.0,14.76,6.6688,-0.00704697884121,298.69,2672.7317775,NYSE,
759,BKLN US,2019-01-02,10698665.0,21.78,5.7344,0.106326300104,5379.66,29551.1423265,ARCA,
760,BKNG US,2019-01-02,337629.0,1722.42,31.0912,0.924967679565,79799.01,125.142513,NASDAQ,Internet
761,BKN US,2019-01-02,107804.0,13.21,13.4848,0.00351144544848,227.03,1093.4731755,NYSE,
762,BKSC US,2019-01-02,5913.0,18.21,69.152,-0.505775267575,100.35,317.7219085,NASDAQ,Banks
763,BKS US,2019-01-02,1409696.0,7.09,52.768,0.988309969362,518.77,888.4992065,NYSE,Retail
764,BKTI US,2019-01-02,19423.0,3.75,54.1184,-0.100479932851,50.1,770.0552525,AMEX,Telecommunications
765,BKT US,2019-01-02,197223.0,5.64,12.9472,0.0292598833141,359.82,3808.5959145,NYSE,
766,BK US,2019-01-02,6885398.0,47.07,28.9344,0.916869525962,46541.73,488.490457,NYSE,Banks
767,BKU US,2019-01-02,878278.0,29.94,34.3872,0.925892401313,3085.82,275.9728855,NYSE,Banks
768,BKYI US,2019-01-02,21390.0,0.7524,108.2944,0.421839177497,10.52,1764.3593515,NASDAQ,Electronics
769,BLBD US,2019-01-02,121961.0,18.19,45.6256,0.575307942631,478.96,181.436667,NASDAQ,Auto Manufacturers
770,BLCM US,2019-01-02,601829.0,2.92,95.2384,1.63843864973,126.61,731.758574,NASDAQ,Pharmaceuticals
771,BLCN US,2019-01-02,32558.0,19.41,21.536,0.39887300143,73.76,421.9941005,NASDAQ,
772,BLDP US,2019-01-02,629248.0,2.39,52.1472,0.926564331955,554.03,2505.5689195,NASDAQ,Energy-Alternate Sources
773,BLDR US,2019-01-02,938298.0,10.91,55.4944,1.22748215732,1251.65,407.7963925,NASDAQ,Building Materials
774,BLD US,2019-01-02,232546.0,45.0,51.5328,1.09093102551,1592.32,149.7532025,NYSE,Engineering&Construction
775,BLES US,2019-01-02,8891.0,24.2438,27.584,0.248698298014,81.22,751.339651,ARCA,
776,BLE US,2019-01-02,172097.0,12.91,13.8176,0.000563820115158,303.77,800.475131,NYSE,
777,BLFS US,2019-01-02,176016.0,12.03,86.2976,0.979073020911,222.55,264.8210305,NASDAQ,Healthcare-Products
778,BLHY US,2019-01-02,18009.0,23.04,17.7536,0.0680749593341,60.0,374.661128,ARCA,
779,BLIN US,2019-01-02,405612.0,0.231,138.3168,0.0975481733449,3.2,1928.8018105,NASDAQ,Internet
780,BLKB US,2019-01-02,276126.0,62.9,45.3312,1.18962592273,3054.99,138.8476775,NASDAQ,Software
781,BLK US,2019-01-02,776827.0,392.82,32.832,1.15831732451,62332.26,122.1306785,NYSE,Diversified Finan Serv
782,BLL US,2019-01-02,2754293.0,45.98,24.1984,0.705002700144,15596.07,326.243054,NYSE,Packaging&Containers
783,BLMN US,2019-01-02,1072363.0,17.89,35.2,0.542906808162,1644.12,345.053849,NASDAQ,Retail
784,BLMT US,2019-01-02,14239.0,28.06,48.864,0.738308508788,273.72,221.93187,NASDAQ,Savings&Loans
785,BLNK US,2019-01-02,238826.0,1.72,88.736,0.576522375625,44.24,1293.8481185,NASDAQ,Machinery-Constr&Mining
786,BLOK US,2019-01-02,71320.0,14.77,23.68,0.709158020644,98.22,474.735792,ARCA,
787,BLPH US,2019-01-02,184834.0,0.8014,110.912,0.110187987297,47.03,1487.39735,NASDAQ,Pharmaceuticals
788,BLRX US,2019-01-02,419908.0,0.4373,87.2832,0.556612747058,50.26,2812.5351135,NASDAQ,Pharmaceuticals
789,BLUE US,2019-01-02,609537.0,99.2,65.9712,1.51074802312,5425.69,161.676774,NASDAQ,Biotechnology
790,BL US,2019-01-02,417184.0,40.95,53.6384,1.15917757901,2237.71,159.6514005,NASDAQ,Software
791,BLV US,2019-01-02,240380.0,87.51,6.0672,-0.108926905133,2721.56,309.782589,ARCA,
792,BLW US,2019-01-02,337743.0,13.37,12.9024,0.125117856977,486.24,962.7912675,NYSE,
793,BLX US,2019-01-02,191934.0,17.3,31.7632,0.443830530616,834.3,210.5230515,NYSE,Multi-National
794,BMA US,2019-01-02,314980.0,44.22,63.5136,0.989785435907,2961.25,184.015776,NYSE,Banks
795,BMCH US,2019-01-02,354468.0,15.48,41.8816,0.817745356859,1042.75,202.568223,NASDAQ,Retail
796,BME US,2019-01-02,50019.0,36.45,32.8832,0.315858023725,358.02,244.6286725,NYSE,
797,BMI US,2019-01-02,139071.0,49.21,36.0128,0.86620074961,1432.65,150.7671025,NYSE,Electronics
798,BMO US,2019-01-02,648262.0,65.35,18.5536,0.588569932188,41780.19,468.0802215,NYSE,Banks
799,BMRA US,2019-01-02,19996.0,1.7,110.816,-0.62394217973,15.25,1301.4187435,NASDAQ,Healthcare-Products
800,BMRC US,2019-01-02,35034.0,41.24,53.7856,0.386298989172,575.28,309.878725,NASDAQ,Banks
801,BMRN US,2019-01-02,853401.0,85.15,44.6656,1.23487461274,15161.99,159.9152085,NASDAQ,Biotechnology
802,BMS US,2019-01-02,377127.0,45.9,18.1184,0.367092454239,4177.68,163.8193515,NYSE,Packaging&Containers
803,BMTC US,2019-01-02,49531.0,34.4,41.5104,0.87834618949,696.61,166.6733555,NASDAQ,Banks
804,BMY US,2019-01-02,6412278.0,51.98,27.3024,0.90292162752,84841.69,339.585249,NYSE,Pharmaceuticals
805,BNCL US,2019-01-02,157712.0,14.29,29.696,0.753295096234,1068.91,536.8198185,NASDAQ,Savings&Loans
806,BNDC US,2019-01-02,10826.0,23.985,22.4512,-0.0558122746707,44.37,421.1170475,ARCA,
807,BND US,2019-01-02,3417633.0,79.21,2.176,-0.0463805616849,36533.48,5309.369755,NASDAQ,
808,BNDW US,2019-01-02,30749.0,74.83,2.3872,-0.019540713814,78.57,2219.47081,NASDAQ,
809,BNDX US,2019-01-02,1809340.0,54.25,1.536,-0.0196210771942,12835.29,4257.0715275,NASDAQ,
810,BNED US,2019-01-02,517683.0,4.01,62.1632,0.960693306662,190.72,885.521864,NYSE,Retail
811,BNFT US,2019-01-02,282367.0,45.72,60.7488,1.0333418253,1461.24,174.624302,NASDAQ,Software
812,BNGO US,2019-01-02,10171.0,5.24,131.5072,-0.166471157419,52.57,623.675709,NASDAQ,Healthcare-Products
813,BNO US,2019-01-02,328397.0,15.33,31.8016,0.513306113899,74.35,5295.722629,ARCA,
814,BNSO US,2019-01-02,2737.0,2.01,67.3472,0.331842341658,9.47,521.9060845,NASDAQ,Electronics
815,BNS US,2019-01-02,1066207.0,49.87,17.6064,0.555521529062,61192.93,472.7869065,NYSE,Banks
816,BNTC US,2019-01-02,18901.0,1.5,93.9648,0.038303881605,19.28,1552.865013,NASDAQ,Biotechnology
817,BNY US,2019-01-02,51098.0,12.24,14.0544,-0.0108083252228,158.83,628.2619345,NYSE,
818,BOCH US,2019-01-02,14661.0,10.96,63.0592,-0.264369996199,179.02,239.342342,NASDAQ,Banks
819,BOCT US,2019-01-02,13996.0,22.07,17.9904,0.0907759404346,30.35,394.0826775,BATS,
820,BOE US,2019-01-02,814665.0,9.37,15.2896,0.337844636924,639.47,1364.7708725,NYSE,
821,BOH US,2019-01-02,298699.0,67.32,27.52,0.751193963134,2810.79,144.167842,NYSE,Banks
822,BOIL US,2019-01-02,137566.0,25.82,98.3488,-0.164744168671,12.35,311.0766405,ARCA,
823,BOJA US,2019-01-02,249822.0,16.08,11.9872,0.0878403407971,603.78,3017.3662025,NASDAQ,Retail
824,BOKF US,2019-01-02,255258.0,73.33,31.6736,0.84434187554,5327.09,138.103419,NASDAQ,Banks
825,BOLD US,2019-01-02,555338.0,21.32,72.6208,1.61381989343,910.15,212.245618,NASDAQ,Biotechnology
826,BOMN US,2019-01-02,27119.0,23.4,70.7456,0.773979338929,516.29,269.438138,NASDAQ,Advertising
827,BOM US,2019-01-02,35.0,8.9136,38.0736,-0.190413846925,0.63,815.002499,ARCA,
828,BOND US,2019-01-02,192661.0,102.77,2.3872,-0.0283011147721,1991.68,407.265985,ARCA,
829,BOOM US,2019-01-02,69619.0,35.12,53.3056,1.00081923796,523.24,170.1619685,NASDAQ,Oil&Gas Services
830,BOON US,2019-01-02,1316.0,19.0744,24.3264,0.243567649433,3.81,812.386337,ARCA,
831,BOOT US,2019-01-02,600127.0,17.03,63.8656,1.58716480431,482.46,239.8448155,NYSE,Retail
832,BORN US,2019-01-02,16681.0,0.6365,81.4144,0.330774832055,16.37,3984.369635,NYSE,Beverages
833,BOSC US,2019-01-02,15360.0,2.17,74.7648,0.22890380661,7.71,547.7101365,NASDAQ,Software
834,BOSS US,2019-01-02,1552.0,16.34,24.1024,0.00284611705147,4.09,495.7722145,BATS,
835,BOTJ US,2019-01-02,2225.0,13.0,51.2768,-0.052228699057,56.92,365.1120045,NASDAQ,Banks
836,BOTZ US,2019-01-02,1258619.0,16.74,21.984,0.885623720595,1298.19,1509.7391825,NASDAQ,
837,BOUT US,2019-01-02,12844.0,17.3898,28.512,0.3535400034,9.56,510.0167715,ARCA,
838,BOXL US,2019-01-02,53390.0,1.2,133.088,0.682519623299,12.21,868.973842,NASDAQ,Software
839,BOX US,2019-01-02,2198305.0,16.88,48.3712,1.40105301116,2562.2,476.3890325,NYSE,Software
840,BPFH US,2019-01-02,354868.0,10.57,32.8768,0.858075274453,891.87,358.8304295,NASDAQ,Banks
841,BPI US,2019-01-02,109134.0,7.01,47.744,0.643778350277,190.27,326.169459,NYSE,Commercial Services
842,BPL US,2019-01-02,1630550.0,28.99,41.8816,0.813099886543,4454.72,263.042361,NYSE,Pipelines
843,BPMC US,2019-01-02,217415.0,53.91,64.7488,1.13494719682,2369.36,156.6069505,NASDAQ,Biotechnology
844,BPMP US,2019-01-02,251827.0,15.54,52.0384,0.740891118137,1627.83,312.407282,NYSE,Pipelines
845,BPMX US,2019-01-02,2497329.0,0.1079,109.2864,0.564125377322,22.96,3127.664018,AMEX,Pharmaceuticals
846,BPOP US,2019-01-02,499289.0,47.22,31.936,0.859844331817,4738.65,168.5113955,NASDAQ,Banks
847,BPRN US,2019-01-02,13301.0,27.9,46.6048,0.191970335877,185.56,294.6058855,NASDAQ,Banks
848,BPR US,2019-01-02,2164443.0,16.1,24.6208,0.613104380366,2049.95,950.988854,NASDAQ,REITS
849,BPTH US,2019-01-02,146308.0,0.175,187.2576,0.178777118538,2.38,1977.0336015,NASDAQ,Pharmaceuticals
850,BPT US,2019-01-02,570024.0,21.64,69.5808,1.15215821524,463.1,446.722859,NYSE,Oil&Gas
851,BP US,2019-01-02,8008871.0,37.92,22.0864,0.742996814585,127060.94,1867.748625,NYSE,Oil&Gas
852,BPY US,2019-01-02,1627180.0,16.12,24.7616,0.596535501498,15672.32,825.628754,NASDAQ,Real Estate
853,BQH US,2019-01-02,2489.0,12.79,14.8224,-0.0161266106573,35.81,325.296561,NYSE,
854,BRAC US,2019-01-02,25964.5,10.04,8.1536,0.00338463757682,177.66,11998.8515837,NASDAQ,Holding Companies-Divers
855,BRC US,2019-01-02,348544.0,43.46,29.5296,0.613857263627,2280.59,171.327444,NYSE,Electronics
856,BREW US,2019-01-02,57431.0,14.31,37.5296,0.655285388665,277.35,151.9359615,NASDAQ,Beverages
857,BRFS US,2019-01-02,1576402.0,5.68,34.7392,0.705543755019,4614.85,4444.9920885,NYSE,Food
858,BRF US,2019-01-02,26781.0,20.02,21.9968,0.316835971709,88.09,597.5244475,ARCA,
859,BRG US,2019-01-02,285077.0,9.02,42.272,0.533652762074,214.26,401.8225755,AMEX,REITS
860,BRID US,2019-01-02,717.0,19.87,56.6656,-0.10831364868,180.36,317.862963,NASDAQ,Food
861,BRK/A US,2019-01-02,481.0,306000.0,27.5904,0.962218987966,502599.57,1.2597255,NYSE,Insurance
862,BRK/B US,2019-01-02,5122366.0,204.18,27.2256,1.03546804041,502599.57,188.344528,NYSE,Insurance
863,BRKL US,2019-01-02,414516.0,13.82,32.5056,0.808045562857,1112.36,323.319174,NASDAQ,Savings&Loans
864,BRKR US,2019-01-02,674284.0,29.77,36.8,1.00225290025,4661.03,206.5802535,NASDAQ,Healthcare-Products
865,BRKS US,2019-01-02,554134.0,26.18,53.9456,1.37444081866,1883.79,175.6335085,NASDAQ,Semiconductors
866,BRN US,2019-01-02,2127.0,1.33,100.0384,0.289163546714,11.01,1200.4641775,AMEX,Oil&Gas
867,BRO US,2019-01-02,1003356.0,27.56,21.92,0.716334881116,7695.03,500.745806,NYSE,Insurance
868,BRPA US,2019-01-02,2300.0,10.2,2.1952,0.00344751111111,92.16,828.5890565,NASDAQ,Holding Companies-Divers
869,BRQS US,2019-01-02,592.0,3.22,113.4912,0.229382828333,103.64,541.280762,NASDAQ,Software
870,BRSS US,2019-01-02,79311.0,25.15,40.4096,0.929320560932,558.31,178.825347,NYSE,Metal Fabricate/Hardware
871,BRS US,2019-01-02,759656.0,2.43,106.0544,1.51792746413,86.99,1254.342864,NYSE,Oil&Gas Services
872,BRT US,2019-01-02,25743.0,11.44,50.4832,0.522484121312,180.23,295.706542,NYSE,REITS
873,BR US,2019-01-02,738140.0,96.25,32.7808,1.02343789588,11237.24,146.374754,NYSE,Software
874,BRX US,2019-01-02,2517847.0,14.69,27.8016,0.637100127232,4404.16,1312.718022,NYSE,REITS
875,BRY US,2019-01-02,324992.0,8.75,72.3264,1.06025833532,714.45,304.084764,NASDAQ,Oil&Gas
876,BRZU US,2019-01-02,1577008.0,24.97,79.6352,2.30283350336,337.19,2313.6140135,ARCA,
877,BSAC US,2019-01-02,235931.0,29.9,21.6896,0.457027617733,14086.35,244.3731055,NYSE,Banks
878,BSAE US,2019-01-02,1616.0,24.94,3.2256,-0.0110891749063,9.98,1728.754653,ARCA,
879,BSBE US,2019-01-02,451.0,24.92,2.7456,-0.00719918071978,9.97,1496.1905785,ARCA,
880,BSBR US,2019-01-02,681693.0,11.13,33.6576,0.785859850332,41324.89,1214.7442085,NYSE,Banks
881,BSCE US,2019-01-02,200.0,24.78,2.8864,-0.00106345935414,9.91,1882.3645945,ARCA,
882,BSCJ US,2019-01-02,626107.0,21.06,1.7152,0.00176154879336,1336.26,3788.8217045,ARCA,
883,BSCK US,2019-01-02,548513.0,21.07,1.824,-0.00656931455057,1526.52,2566.7330575,ARCA,
884,BSCL US,2019-01-02,324454.0,20.75,2.2976,-0.000622654349515,1179.64,1755.673433,ARCA,
885,BSCM US,2019-01-02,217134.0,20.61,3.008,0.00255886953891,946.0,1245.3058365,ARCA,
886,BSCN US,2019-01-02,152104.0,20.17,4.7168,-0.0171653390842,499.21,2243.0729455,ARCA,
887,BSCO US,2019-01-02,62263.0,19.97,6.8288,-0.0226711148525,332.5,713.141673,ARCA,
888,BSCP US,2019-01-02,33954.0,19.66,4.448,-0.0039155745448,150.4,1426.744843,ARCA,
889,BSCQ US,2019-01-02,20436.0,18.605,5.4528,-0.0334090265202,64.19,1166.581352,ARCA,
890,BSCR US,2019-01-02,7565.0,18.835,3.9104,0.00853871627077,39.55,1424.5948335,ARCA,
891,BSCS US,2019-01-02,10645.0,19.6889,4.4736,-0.0329089000241,8.86,1288.467464,ARCA,
892,BSD US,2019-01-02,39822.0,11.91,8.9024,0.0206838540155,87.04,727.0922,NYSE,
893,BSET US,2019-01-02,18520.0,20.04,68.7808,0.296851581306,213.19,219.904536,NASDAQ,Retail
894,BSE US,2019-01-02,15918.0,12.08,10.7968,-0.0417178191142,78.76,606.9827475,NYSE,
895,BSGM US,2019-01-02,49582.0,4.27,115.3024,-0.0843002150795,71.16,1327.6379485,NASDAQ,Healthcare-Products
896,BSIG US,2019-01-02,609100.0,10.68,38.7968,0.816651647506,1135.68,355.4606845,NYSE,Diversified Finan Serv
897,BSJJ US,2019-01-02,484381.0,23.64,3.8016,0.0841634949031,1096.9,1288.152691,ARCA,
898,BSJK US,2019-01-02,377848.0,23.43,5.44,0.114247766946,932.51,922.8931405,ARCA,
899,BSJL US,2019-01-02,216551.0,23.66,6.5088,0.0847801986393,513.42,680.192442,ARCA,
900,BSJM US,2019-01-02,115822.0,23.21,7.7824,0.104374729119,290.12,532.977501,ARCA,
901,BSJN US,2019-01-02,33301.0,24.63,6.848,0.0900658434766,125.61,1206.6763095,ARCA,
902,BSJO US,2019-01-02,15062.0,23.41,9.76,0.0961451798182,53.84,513.685906,ARCA,
903,BSJP US,2019-01-02,13566.0,22.4406,8.2624,0.027432711752,29.17,1154.1671995,ARCA,
904,BSJQ US,2019-01-02,3707.0,23.4957,8.2368,0.0751174012756,4.7,1420.0453055,ARCA,
905,BSL US,2019-01-02,200772.0,15.33,20.5312,0.0313358273558,234.08,491.520162,NYSE,
906,BSM US,2019-01-02,256416.0,15.48,30.0992,0.486822651704,3170.21,283.0225955,NYSE,Oil&Gas
907,BSMX US,2019-01-02,699554.0,6.16,35.7376,0.453956576854,8361.58,2104.6504815,NYSE,Banks
908,BSQR US,2019-01-02,40047.0,1.55,79.9296,-0.170577521404,19.76,4286.608724,NASDAQ,Software
909,BSRR US,2019-01-02,20734.0,24.03,64.192,0.579608104609,367.26,206.153829,NASDAQ,Banks
910,BSTC US,2019-01-02,29435.0,60.6,83.9488,0.298066820505,441.06,180.728113,NASDAQ,Pharmaceuticals
911,BSTI US,2019-01-02,1020642.0,4.11,60.7488,0.770910096022,1539.25,1285.0847515,NYSE,Transportation
912,BST US,2019-01-02,177989.0,27.48,36.704,0.896470467217,616.16,228.8881075,NYSE,
913,BSVN US,2019-01-02,25801.0,13.35,120.9728,0.445982513525,136.0,250.8629095,NASDAQ,Banks
914,BSV US,2019-01-02,3238609.0,78.57,1.12,-0.0227573157037,27948.33,7341.371084,ARCA,
915,BSX US,2019-01-02,6004255.0,35.34,33.152,1.1053075094,48903.52,426.8477055,NYSE,Healthcare-Products
916,BTAI US,2019-01-02,48776.0,3.86,131.1808,0.297056045134,60.39,530.2734815,NASDAQ,Pharmaceuticals
917,BTAL US,2019-01-02,64641.0,22.11,26.8864,-0.0597217100755,34.27,915.23796,ARCA,
918,BTA US,2019-01-02,86744.0,10.67,16.9536,-0.0313912837585,143.22,819.277897,NYSE,
919,BTEC US,2019-01-02,1037.0,27.05,48.6912,0.00720802515945,43.28,705.037588,NASDAQ,
920,BTE US,2019-01-02,2766853.0,1.76,73.2224,1.57169608257,975.11,35507.0154725,NYSE,Oil&Gas
921,BTG US,2019-01-02,4879305.0,2.92,38.1312,0.0362173666548,2889.66,42728.4651415,AMEX,Mining
922,BTI US,2019-01-02,3760852.0,31.86,25.4016,0.605641686693,73079.5,630.4866875,NYSE,Agriculture
923,BTN US,2019-01-02,16159.0,1.15,147.0272,-0.0946601526579,16.61,1887.5570735,AMEX,Electronics
924,BTO US,2019-01-02,233064.0,27.93,34.9248,0.723436775744,517.5,297.796172,NYSE,
925,BTT US,2019-01-02,404860.0,20.51,8.3584,-0.0172956068476,1446.07,806.00631,NYSE,
926,BT US,2019-01-02,830301.0,15.2,20.928,0.575458153022,30165.29,1713.433637,NYSE,Telecommunications
927,BTU US,2019-01-02,482113.0,30.48,36.5504,0.757014465234,3489.96,227.2731305,NYSE,Coal
928,BTX US,2019-01-02,658692.0,0.913,108.768,0.76323897666,115.92,977.4424525,AMEX,Biotechnology
929,BTZ US,2019-01-02,832383.0,11.18,11.04,0.0239455358036,1169.61,1873.8026665,NYSE,
930,BUD US,2019-01-02,2018785.0,65.81,23.3088,0.691291969787,132886.31,329.5219305,NYSE,Beverages
931,BUI US,2019-01-02,57946.0,19.76,31.1424,0.140501223711,335.53,368.945591,NYSE,
932,BURG US,2019-01-02,39567.0,1.29,107.7632,0.0974975900067,4.79,1499.0752425,NASDAQ,Retail
933,BURL US,2019-01-02,668049.0,162.67,37.8176,0.890987645418,10965.24,140.0317165,NYSE,Retail
934,B US,2019-01-02,130716.0,53.62,37.9968,1.11043071146,2751.08,141.29787,NYSE,Aerospace/Defense
935,BUSE US,2019-01-02,101769.0,24.54,30.5216,0.831268036447,1199.04,159.874025,NASDAQ,Banks
936,BUY US,2019-01-02,120.0,18.6633,18.0928,0.0583195175972,1.87,3395.591659,ARCA,
937,BUZ US,2019-01-02,2428.0,31.2809,32.9728,0.236038508312,9.38,146.668748,ARCA,
938,BVAL US,2019-01-02,300.0,14.1401,13.1648,0.0350873126351,5.66,999.5750115,ARCA,
939,BVN US,2019-01-02,1636374.0,16.22,35.3088,0.203239560067,4127.43,571.3706645,NYSE,Mining
940,BVSN US,2019-01-02,10108.0,1.14,129.0496,0.18858821178,5.7,949.755999,NASDAQ,Internet
941,BV US,2019-01-02,525821.0,10.21,49.984,1.04015591619,1066.64,394.271943,NYSE,Commercial Services
942,BVXV US,2019-01-02,9392.0,4.77,48.4352,-0.274844581504,31.17,477.9457345,NASDAQ,Pharmaceuticals
943,BWA US,2019-01-02,1368214.0,34.74,39.8848,1.26268842326,7235.39,265.2157655,NYSE,Auto Parts&Equipment
944,BWB US,2019-01-02,164232.0,10.55,68.32,0.4587145918,317.18,512.1882945,NASDAQ,Banks
945,BWEN US,2019-01-02,21116.0,1.3,115.9808,-0.0941873348734,20.3,1478.188939,NASDAQ,Building Materials
946,BWFG US,2019-01-02,36460.0,28.71,42.7328,0.117793626837,225.15,230.105229,NASDAQ,Banks
947,BWG US,2019-01-02,83654.0,10.38,13.6832,0.0369324737707,217.87,562.204915,NYSE,
948,BWL/A US,2019-01-02,166.0,15.7,39.552,0.058863884804,81.03,249.9999925,AMEX,Leisure Time
949,BWMCU US,2019-01-02,4400.0,9.93,6.4,-0.0176331817875,201.08,2839.111984,NASDAQ,Holding Companies-Divers
950,BW US,2019-01-02,1501079.0,0.3904,141.952,1.11392323431,65.87,2991.579154,NYSE,Machinery-Constr&Mining
951,BWXT US,2019-01-02,910664.0,38.23,38.6176,0.999982494892,3774.3,190.381035,NYSE,Machinery-Constr&Mining
952,BWX US,2019-01-02,973674.0,27.61,4.0448,0.00132071825184,1156.86,1861.3948175,ARCA,
953,BWZ US,2019-01-02,41138.0,30.7,6.4512,-0.0179834923276,294.72,1012.4337665,ARCA,
954,BXC US,2019-01-02,218414.0,24.71,73.6192,1.23589151874,229.65,186.9647645,NYSE,Distribution/Wholesale
955,BXE US,2019-01-02,123392.0,0.4694,81.9904,0.0560540564407,37.98,3830.8113325,NYSE,Oil&Gas
956,BXG US,2019-01-02,95953.0,12.93,80.128,1.16504779179,966.32,222.542774,NYSE,Lodging
957,BXMT US,2019-01-02,1240600.0,31.86,20.3968,0.524982377578,3878.71,350.0746485,NYSE,REITS
958,BXMX US,2019-01-02,567620.0,12.07,23.0976,0.642301524173,1251.88,913.618848,NYSE,
959,BXP US,2019-01-02,573750.0,112.55,24.8832,0.659700264368,17382.28,138.835825,NYSE,REITS
960,BXS US,2019-01-02,538529.0,26.14,32.6976,0.996740801544,2687.61,324.5157115,NYSE,Banks
961,BX US,2019-01-02,6876068.0,29.81,36.6208,0.993463534559,36726.2,493.5007195,NYSE,Private Equity
962,BYD US,2019-01-02,1434071.0,20.78,50.7648,1.54511899561,2331.64,270.0868245,NYSE,Lodging
963,BYFC US,2019-01-02,19536.0,1.05,150.4768,-0.489755742614,28.79,1137.7346925,NASDAQ,Savings&Loans
964,BYLD US,2019-01-02,9680.0,23.625,4.1472,0.048349933026,28.35,1973.452172,ARCA,
965,BYM US,2019-01-02,142940.0,12.48,8.96,0.0130426584656,329.55,878.0263835,NYSE,
966,BYSI US,2019-01-02,2640.0,18.16,70.0736,0.0522308263569,420.85,250.0601375,NASDAQ,Pharmaceuticals
967,BY US,2019-01-02,98229.0,16.66,38.304,0.626411046764,604.95,198.751995,NYSE,Banks
968,BZF US,2019-01-02,601.0,16.435,29.2352,0.0666156587881,12.33,462.452622,ARCA,
969,BZH US,2019-01-02,396703.0,9.48,60.864,1.45958815279,312.39,328.648028,NYSE,Home Builders
970,BZM US,2019-01-02,6685.0,12.921,33.2928,-0.0264049588405,26.89,825.2295535,NYSE,
971,BZQ US,2019-01-02,54129.0,35.85,53.28,-1.41247385466,31.72,275.4814015,ARCA,
972,BZUN US,2019-01-02,1190017.0,29.21,60.1984,1.13639309603,1667.27,229.2085515,NASDAQ,Internet
973,CAAP US,2019-01-02,130539.0,6.63,72.6144,0.827707876922,1060.95,282.3790145,NYSE,Commercial Services
974,CAAS US,2019-01-02,64611.0,2.44,98.4384,-0.391578665898,77.21,579.597979,NASDAQ,Auto Parts&Equipment
