index,symbol,trade_date,volume,price,volatility,spx_beta,market_cap,avg_market_size,primary_route,industry_group
70,ACU US,2019-01-04,22331.0,14.87,92.5376,0.176850976436,50.1,482.881838,AMEX,Household Products/Wares
71,ACV US,2019-01-04,98474.5,18.71,28.0704,0.386097359073,192.24,596.45963725,NYSE,
72,ACWF US,2019-01-04,77376.0,25.4876,19.6416,0.480842958254,158.02,1163.355634,ARCA,
73,ACWI US,2019-01-04,13200091.5,63.05,18.304,0.800638881255,10768.94,1701.83747225,NASDAQ,
74,ACWV US,2019-01-04,932524.5,80.12,13.984,0.561771821332,3533.29,607.12959975,BATS,
75,ACWX US,2019-01-04,6426702.5,41.4,14.5344,0.570454171701,4719.6,4074.7213595,NASDAQ,
76,ACY US,2019-01-04,7968.5,9.28,87.52,0.206234051592,14.35,304.0924625,AMEX,Diversified Finan Serv
77,ADAP US,2019-01-04,755609.0,5.34,99.1296,0.950566693843,558.41,364.39387075,NASDAQ,Biotechnology
78,ADBE US,2019-01-04,2970779.0,215.7,38.2656,1.30245832587,105290.4,160.6180485,NASDAQ,Software
79,ADC US,2019-01-04,308340.0,58.9,26.1568,0.420983084418,2030.96,164.77934825,NYSE,REITS
80,ADES US,2019-01-04,102978.0,10.3,48.1088,0.785858553702,205.13,297.651279,NASDAQ,Coal
81,ADIL US,2019-01-04,903243.5,6.75,185.5616,0.269902800467,44.25,762.4582895,NASDAQ,Biotechnology
82,ADI US,2019-01-04,1891104.5,80.73,31.1616,1.02366306338,29882.98,194.37728675,NASDAQ,Semiconductors
83,ADMA US,2019-01-04,415851.0,2.81,96.1472,0.944100179251,130.25,556.7036365,NASDAQ,Biotechnology
84,ADMP US,2019-01-04,477780.0,2.34,84.064,0.958004941442,110.66,1258.8319655,NASDAQ,Pharmaceuticals
85,ADMS US,2019-01-04,466624.5,9.26,72.9728,1.48676551642,253.13,251.2832685,NASDAQ,Pharmaceuticals
86,ADM US,2019-01-04,2717389.5,40.77,25.344,0.846486337709,22857.47,332.70732075,NYSE,Agriculture
87,ADNT US,2019-01-04,2627846.0,15.29,70.3104,1.39795445323,1428.02,317.4644175,NYSE,Auto Parts&Equipment
88,ADOM US,2019-01-04,267218.0,0.2897,143.3536,0.839179766215,21.07,2120.94129875,NASDAQ,Auto Manufacturers
89,ADP US,2019-01-04,1542089.5,126.21,28.3008,1.04586182526,55246.22,162.56048975,NASDAQ,Commercial Services
90,ADRA US,2019-01-04,685.5,27.75,18.1888,0.0277043132291,16.65,361.17499925,NASDAQ,
91,ADRD US,2019-01-04,15666.0,19.55,15.232,0.184990548223,52.78,498.48181125,NASDAQ,
92,ADRE US,2019-01-04,7348.5,35.65,19.9296,0.105461205139,117.65,377.7178985,NASDAQ,
93,ADRO US,2019-01-04,559682.0,2.94,104.6848,1.81182296563,233.45,729.9023235,NASDAQ,Biotechnology
94,ADRU US,2019-01-04,2441.0,18.93,15.072,0.023566378092,13.25,611.7785435,NASDAQ,
95,ADSK US,2019-01-04,1395865.0,121.85,42.0736,1.45166137034,26686.23,146.40406575,NASDAQ,Software
96,ADS US,2019-01-04,456396.5,151.45,38.5664,1.23029491064,8250.01,128.6922435,NYSE,Diversified Finan Serv
97,ADSW US,2019-01-04,333839.5,23.29,27.904,0.616718910879,2064.92,211.0253055,NYSE,Environmental Control
98,ADTN US,2019-01-04,326386.0,10.88,47.968,1.07865637196,518.43,231.53559825,NASDAQ,Telecommunications
99,ADT US,2019-01-04,2346248.0,6.32,52.128,0.921354879854,4781.64,1696.65738175,NYSE,Electronics
100,ADUS US,2019-01-04,123440.5,63.82,49.1264,0.854672877828,835.94,144.078067,NASDAQ,Healthcare-Services
101,ADVM US,2019-01-04,233603.0,3.38,77.0304,1.44404147287,212.5,540.4256705,NASDAQ,Biotechnology
102,ADXS US,2019-01-04,891872.5,0.2698,137.5104,0.653676111109,18.68,2296.4117295,NASDAQ,Biotechnology
103,ADX US,2019-01-04,490052.0,12.37,23.072,0.791628153999,1247.74,859.35973375,NYSE,
104,AEE US,2019-01-04,918349.0,63.69,22.7264,0.37602044047,15542.91,209.875057,NYSE,Electric
105,AEF US,2019-01-04,131545.5,6.35,18.0032,0.206691988769,564.95,5605.285238,AMEX,
106,AEGN US,2019-01-04,152906.0,16.62,47.8208,0.92617268638,537.06,175.048843,NASDAQ,Engineering&Construction
107,AEG US,2019-01-04,1909477.0,4.6,21.5744,0.660362546034,9707.26,12783.061747,NYSE,Insurance
108,AEHR US,2019-01-04,69319.0,1.49,86.912,0.166875672059,33.16,1631.21319925,NASDAQ,Semiconductors
109,AEIS US,2019-01-04,263955.5,40.99,46.2784,1.22198987041,1577.67,153.83821775,NASDAQ,Electronics
110,AEL US,2019-01-04,403716.0,27.71,40.2368,1.22993951988,2503.41,166.5897355,NYSE,Insurance
111,AEMD US,2019-01-04,119621.0,1.49,107.4752,0.282037525312,27.38,2462.34382325,NASDAQ,Healthcare-Products
112,AEM US,2019-01-04,1493273.0,41.27,35.168,0.0388038120532,9682.2,533.3982665,NYSE,Mining
113,AEO US,2019-01-04,3826311.5,19.1,47.168,0.974078707995,3369.85,567.4801915,NYSE,Retail
114,AEP US,2019-01-04,1827341.5,72.77,21.3824,0.351540255787,35883.53,191.9700555,NYSE,Electric
115,AERI US,2019-01-04,440390.0,37.08,57.8304,0.879588999241,1685.42,163.111511,NASDAQ,Pharmaceuticals
116,AER US,2019-01-04,1944449.0,38.71,35.5392,1.08164210352,5688.86,206.16792775,NYSE,Trucking&Leasing
117,AES US,2019-01-04,4807581.0,14.17,27.4944,0.653210271566,9384.76,2848.3680905,NYSE,Electric
118,AETI US,2019-01-04,181802.5,0.81,157.5872,0.631478517586,7.35,1189.5583105,NASDAQ,Engineering&Construction
119,AE US,2019-01-04,4091.5,40.01,73.1072,-0.212998216155,168.75,164.710208,AMEX,Oil&Gas
120,AEYE US,2019-01-04,16527.0,8.56,108.5056,0.10793842593,64.61,749.41223525,NASDAQ,Internet
121,AEY US,2019-01-04,14844.5,1.41,63.5776,0.0157511717826,14.53,981.10259725,NASDAQ,Distribution/Wholesale
122,AEZS US,2019-01-04,157955.0,3.08,84.9216,0.718655054008,50.64,1029.432423,NASDAQ,Biotechnology
123,AFB US,2019-01-04,155271.5,12.33,9.792,-0.0351666260324,354.43,643.5024355,NYSE,
124,AFG US,2019-01-04,238120.5,89.1,24.2048,0.762657988763,7952.46,127.58285375,NYSE,Insurance
125,AFH US,2019-01-04,23067.5,8.92,78.2144,-0.466526703411,106.48,242.275503,NASDAQ,Insurance
126,AFIF US,2019-01-04,29527.0,9.915,16.5184,-0.00324871003613,49.08,402.28297425,BATS,
127,AFIN US,2019-01-04,355742.0,13.41,53.6896,0.119432930884,1776.77,414.8685295,NASDAQ,REITS
128,AFI US,2019-01-04,98929.5,12.62,44.2816,0.957530706706,325.94,197.43739825,NYSE,Building Materials
129,AFK US,2019-01-04,9576.0,19.71,26.432,0.198974368248,54.2,556.668099,ARCA,
130,AFL US,2019-01-04,3212443.0,44.37,23.3344,0.818435546652,33777.96,335.296923,NYSE,Insurance
131,AFMD US,2019-01-04,585091.0,3.05,89.2416,1.53215119365,190.41,1415.65339775,NASDAQ,Biotechnology
132,AFT US,2019-01-04,124904.5,14.33,14.5216,0.0977960582247,223.16,868.97535825,NYSE,
133,AFTY US,2019-01-04,3990.5,12.99,16.512,0.125432297831,9.82,594.87151675,ARCA,
134,AGCO US,2019-01-04,444890.5,54.35,34.6816,1.03489027131,4254.74,154.097208,NYSE,Machinery-Diversified
135,AGD US,2019-01-04,116757.5,8.47,24.4096,0.398536415729,106.29,715.66063875,NYSE,
136,AGEN US,2019-01-04,2075657.5,2.8,106.7264,1.84799790229,335.99,3153.394991,NASDAQ,Biotechnology
137,AGE US,2019-01-04,174568.0,3.11,140.1536,0.239617074657,111.43,783.99864275,AMEX,Biotechnology
138,AGFS US,2019-01-04,106815.0,3.74,58.4192,0.972990056283,190.77,322.569042,NASDAQ,Chemicals
139,AGGE US,2019-01-04,22906.0,18.69,6.0864,-0.00849071912057,64.48,418.94875275,ARCA,
140,AGGP US,2019-01-04,42378.5,18.98,4.416,0.0038086759676,170.82,365.98438025,ARCA,
141,AGG US,2019-01-04,7926074.5,107.01,2.2528,-0.0515003094562,57667.69,4437.00743875,ARCA,
142,AGGY US,2019-01-04,69892.5,48.47,3.0848,-0.0159117651332,373.22,1238.343625,ARCA,
143,AGIO US,2019-01-04,368987.0,45.92,67.2512,1.62378962791,2671.56,152.21030775,NASDAQ,Pharmaceuticals
144,AGI US,2019-01-04,2275884.0,3.85,55.0528,0.246380093739,1506.3,6328.34633,NYSE,Mining
145,AGLE US,2019-01-04,119109.0,7.93,87.9488,0.941678270318,190.02,236.1889885,NASDAQ,Pharmaceuticals
146,AGM/A US,2019-01-04,120.0,58.11,42.7392,0.297864170593,661.64,112.72763225,NYSE,Diversified Finan Serv
147,AGMH US,2019-01-04,1258.5,28.8,146.0992,0.493130155113,956.62,161.7913045,NASDAQ,Diversified Finan Serv
148,AGM US,2019-01-04,35748.5,62.55,53.3056,0.576899329635,661.64,153.5512395,NYSE,Diversified Finan Serv
149,AGNC US,2019-01-04,4971428.0,17.86,16.3776,0.31870569493,9428.81,4659.16096925,NASDAQ,REITS
150,AGND US,2019-01-04,7654.5,42.46,9.76,0.0136899966544,42.46,426.50573975,NASDAQ,
151,AGN US,2019-01-04,2736175.5,136.07,33.6064,1.06069320809,45894.5,167.75842425,NYSE,Pharmaceuticals
152,AGO US,2019-01-04,578110.0,37.88,26.4448,0.74461960468,4002.68,193.05812325,NYSE,Insurance
153,AGQ US,2019-01-04,143923.5,27.29,22.9696,0.171127441441,208.67,859.67047625,ARCA,
154,AGRO US,2019-01-04,256217.0,6.95,36.992,0.607231274951,810.06,660.7273965,NYSE,Agriculture
155,AGR US,2019-01-04,269504.5,48.54,22.0288,0.364586762147,14999.12,151.383703,NYSE,Electric
156,AGRX US,2019-01-04,275810.0,0.74,116.2688,0.53952176128,25.44,1906.04751,NASDAQ,Pharmaceuticals
157,AGS US,2019-01-04,238080.5,22.03,52.96,1.09039516686,777.78,164.013678,NYSE,Computers
158,AGTC US,2019-01-04,171908.0,2.62,93.152,0.951219207515,47.51,388.96605525,NASDAQ,Biotechnology
159,AGT US,2019-01-04,1780.0,20.2359,29.7536,0.217028862045,19.22,602.92735625,BATS,
160,AG US,2019-01-04,3024737.0,6.3,51.0336,0.324116879289,1220.09,4033.580061,NYSE,Mining
161,AGX US,2019-01-04,97425.0,38.09,39.7504,0.715224835616,593.09,142.9391085,NYSE,Engineering&Construction
162,AGYS US,2019-01-04,43450.0,14.28,62.7712,0.385750089346,335.98,227.579026,NASDAQ,Computers
163,AGZD US,2019-01-04,17631.5,47.39,7.4624,-0.0391487575978,80.56,202.75872375,NASDAQ,
164,AGZ US,2019-01-04,29152.0,112.63,2.2528,-0.019031223285,501.2,706.74056475,ARCA,
165,AHC US,2019-01-04,46578.0,3.92,66.1952,0.227942511819,85.11,401.873447,NYSE,Media
166,AHH US,2019-01-04,234177.0,13.85,28.8832,0.494767790147,687.34,282.314953,NYSE,REITS
167,AHL US,2019-01-04,698805.0,42.08,6.2784,0.0811562712678,2512.13,748.83286,NYSE,Insurance
168,AHPI US,2019-01-04,6247.0,1.71,79.5776,0.287506272959,6.86,981.82112325,NASDAQ,Healthcare-Products
169,AHT US,2019-01-04,736926.0,4.01,47.328,1.01962111039,405.16,1382.3366075,NYSE,REITS
170,AIA US,2019-01-04,94038.5,53.23,15.8656,0.542086849702,915.56,391.3051205,NASDAQ,
171,AIEQ US,2019-01-04,95977.0,21.4417,24.6016,0.827197999654,130.26,505.6020645,ARCA,
172,AIF US,2019-01-04,136851.5,13.72,16.8768,0.162190547909,198.45,693.3391305,NYSE,
173,AIG US,2019-01-04,5587679.5,38.75,35.9488,1.11750591329,34280.13,354.01151025,NYSE,Insurance
174,AIHS US,2019-01-04,23080.5,3.69,80.6016,0.12380206667,95.49,533.14450025,NASDAQ,Internet
175,AIIQ US,2019-01-04,938.5,20.8684,17.184,0.0383060555172,3.13,996.4181845,ARCA,
176,AIMC US,2019-01-04,478306.5,25.12,44.6976,1.33571403047,1618.75,181.553828,NASDAQ,Auto Parts&Equipment
177,AIMT US,2019-01-04,599766.0,23.55,71.5968,1.20289170762,1383.11,244.5212705,NASDAQ,Pharmaceuticals
178,AINC US,2019-01-04,7485.0,52.5,98.272,0.207956176522,125.51,236.97228025,AMEX,Diversified Finan Serv
179,AIN US,2019-01-04,71559.5,60.82,37.2032,1.0502630022,1958.4,132.66785975,NYSE,Machinery-Diversified
180,AINV US,2019-01-04,900614.0,12.84,32.0384,0.672205837956,905.54,542.06435025,NASDAQ,Investment Companies
181,AIPT US,2019-01-04,36261.5,0.62,135.2384,0.55464170669,8.05,2034.27164825,NASDAQ,Biotechnology
182,AIQ US,2019-01-04,7222.0,12.66,27.968,0.408085914599,31.02,171.1970855,NASDAQ,
183,AIRG US,2019-01-04,38070.5,10.23,62.656,0.360076347667,101.43,215.84303225,NASDAQ,Telecommunications
184,AIRI US,2019-01-04,75609.0,0.79,129.216,0.0656462206983,21.92,5506.257508,AMEX,Aerospace/Defense
185,AIRR US,2019-01-04,112157.5,21.56,27.68,0.524687507611,112.11,679.361053,NASDAQ,
186,AIRT US,2019-01-04,3952.0,25.54,129.2992,0.321743203657,51.84,309.73162075,NASDAQ,Transportation
187,AIR US,2019-01-04,299998.0,36.64,43.6928,1.01816873855,1285.89,157.99136675,NYSE,Aerospace/Defense
188,AIT US,2019-01-04,137444.5,51.93,41.1648,1.14407469559,2012.53,139.4963065,NYSE,Machinery-Diversified
189,AI US,2019-01-04,520748.5,7.31,31.1424,0.746770463541,221.83,722.16214675,NYSE,Diversified Finan Serv
190,AIV US,2019-01-04,1407296.5,42.72,22.7904,0.487776586806,6649.12,236.4535125,NYSE,REITS
191,AIZ US,2019-01-04,279106.5,88.66,28.672,0.920536656376,5501.7,140.29233775,NYSE,Insurance
192,AJG US,2019-01-04,590167.0,70.54,22.1056,0.752021242414,12954.81,220.2471605,NYSE,Insurance
193,AJRD US,2019-01-04,551714.5,32.56,40.0256,1.01437232871,2549.45,193.87129675,NYSE,Aerospace/Defense
194,AJX US,2019-01-04,47241.0,12.18,30.4,0.521874260666,229.67,250.5024555,NYSE,REITS
195,AKAM US,2019-01-04,1189167.5,57.7,30.5024,0.984854739157,9397.37,180.521192,NASDAQ,Software
196,AKAO US,2019-01-04,579518.5,1.18,113.888,1.71605517694,54.42,1901.193646,NASDAQ,Pharmaceuticals
197,AKBA US,2019-01-04,1178083.5,5.64,88.8192,1.1374661433,575.93,477.8489295,NASDAQ,Pharmaceuticals
198,AKCA US,2019-01-04,157717.0,30.16,84.1728,1.09948923507,2690.6,198.356842,NASDAQ,Pharmaceuticals
199,AKER US,2019-01-04,411697.0,1.16,141.4784,0.208175738674,14.47,1609.63375375,NASDAQ,Healthcare-Products
200,AKG US,2019-01-04,356737.0,0.7289,81.0688,0.258978147712,164.59,1776.43178375,AMEX,Mining
201,AKO/A US,2019-01-04,465.0,18.94,53.1776,-0.174726980618,3266.46,190.97614075,NYSE,Beverages
202,AKO/B US,2019-01-04,8096.5,22.47,56.7296,0.194327683488,3266.46,217.03699925,NYSE,Beverages
203,AKP US,2019-01-04,14194.0,13.69,8.9408,0.00241084705985,117.11,492.7247865,NYSE,
204,AKR US,2019-01-04,340725.0,23.41,27.7632,0.57506774527,1909.16,217.486812,NYSE,REITS
205,AKRX US,2019-01-04,2789061.0,3.66,83.3472,1.10025199296,459.3,1866.82082225,NASDAQ,Pharmaceuticals
206,AKS US,2019-01-04,9112561.5,2.25,68.7936,1.86606718315,709.97,17336.5244993,NYSE,Iron/Steel
207,AKTS US,2019-01-04,105774.0,5.49,83.04,0.554036765189,162.64,388.8527465,NASDAQ,Electronics
208,AKTX US,2019-01-04,34715.0,1.69,93.2608,-0.0339339111872,26.71,714.30920775,NASDAQ,Pharmaceuticals
209,ALAC US,2019-01-04,50.0,9.75,3.8848,-0.00315618503356,143.23,840.820887,NASDAQ,Holding Companies-Divers
210,ALBO US,2019-01-04,36412.0,23.4,92.928,0.355381600172,280.1,255.93869175,NASDAQ,Biotechnology
211,ALB US,2019-01-04,1185729.0,72.69,36.9024,1.08631743828,7720.11,175.35501525,NYSE,Chemicals
212,ALCO US,2019-01-04,6563.5,30.01,49.1456,-0.0148178646443,223.72,321.576114,NASDAQ,Agriculture
213,ALDR US,2019-01-04,502671.0,11.08,63.8976,0.95993535958,757.06,199.5843355,NASDAQ,Biotechnology
214,ALD US,2019-01-04,1243.0,43.72,9.12,0.0304416668695,17.49,154.0642745,ARCA,
215,ALDX US,2019-01-04,152110.5,8.87,77.5104,1.42837793734,232.79,231.69187825,NASDAQ,Biotechnology
216,ALE US,2019-01-04,204865.0,73.49,25.2416,0.45083221779,3779.19,144.10254675,NYSE,Electric
217,ALEX US,2019-01-04,312055.5,18.58,37.12,0.802495569632,1338.26,218.83479375,NYSE,REITS
218,ALFA US,2019-01-04,2478.0,41.364,40.5376,0.436417046149,18.61,344.21240975,BATS,
219,ALGN US,2019-01-04,847854.0,184.78,51.9424,1.42549980068,14779.51,144.567272,NASDAQ,Healthcare-Products
220,ALGR US,2019-01-04,16735.0,9.81,11.3408,0.0387184211637,163.07,2191.90553,NASDAQ,Holding Companies-Divers
221,ALGRU US,2019-01-04,0.0,10.31,4.9088,0.00608726112529,196.51,755.641414,NASDAQ,Holding Companies-Divers
222,ALGT US,2019-01-04,288561.0,101.43,44.576,0.77919785275,1639.47,151.90210975,NASDAQ,Airlines
223,ALG US,2019-01-04,44655.5,75.12,50.1696,0.725771995079,881.55,165.83117525,NYSE,Machinery-Diversified
224,ALIM US,2019-01-04,101129.5,0.9,112.96,0.0514313072547,63.07,3664.11053225,NASDAQ,Pharmaceuticals
225,ALJJ US,2019-01-04,15527.0,1.33,88.4096,-0.163195989216,50.58,1146.28064325,NASDAQ,Computers
226,ALKS US,2019-01-04,673296.0,28.4,49.2224,1.26257450525,4412.87,163.544896,NASDAQ,Pharmaceuticals
227,ALK US,2019-01-04,1302536.5,58.12,32.8896,0.909368140168,7163.81,173.59885475,NYSE,Airlines
228,ALLE US,2019-01-04,580287.5,79.68,28.7616,0.971245727216,7574.04,151.3469205,NYSE,Electronics
229,ALLK US,2019-01-04,142907.5,49.34,99.4368,1.19952440851,2077.86,263.889648,NASDAQ,Biotechnology
230,ALLO US,2019-01-04,359077.0,26.0,81.856,1.32922701198,3158.55,241.23630425,NASDAQ,Biotechnology
231,ALLT US,2019-01-04,64380.5,5.96,35.6032,0.51059609727,200.78,221.6388895,NASDAQ,Telecommunications
232,ALL US,2019-01-04,1769767.5,80.3,23.9552,0.822545320703,27658.71,180.40359925,NYSE,Insurance
233,ALLY US,2019-01-04,2907789.0,22.66,34.016,1.13764251868,9360.43,741.5776225,NYSE,Diversified Finan Serv
234,ALNA US,2019-01-04,19625.5,6.5,125.3504,0.719032431802,134.95,286.764887,NASDAQ,Biotechnology
235,ALNY US,2019-01-04,653828.5,73.21,62.0032,1.42736836892,7396.43,163.687108,NASDAQ,Biotechnology
236,ALOT US,2019-01-04,8327.5,18.38,84.5568,0.155320337592,127.79,440.99582625,NASDAQ,Office/Business Equip
237,ALO US,2019-01-04,295194.5,1.025,86.3488,0.0408648412946,86.82,2210.1671555,AMEX,Mining
238,ALPN US,2019-01-04,26806.5,4.3,94.1568,0.109034447435,59.57,816.38292125,NASDAQ,Biotechnology
